id,gender,race,age,path,mask
3,0,Asian,19,/opt/ml/input/data/train/images/006649_male_Asian_19/mask4.jpeg,0
3,0,Asian,19,/opt/ml/input/data/train/images/006649_male_Asian_19/mask5.jpeg,0
3,0,Asian,19,/opt/ml/input/data/train/images/006649_male_Asian_19/normal.jpeg,2
4,0,Asian,25,/opt/ml/input/data/train/images/001332_male_Asian_25/incorrect_mask.jpg,1
4,0,Asian,25,/opt/ml/input/data/train/images/001332_male_Asian_25/mask1.jpg,0
4,0,Asian,25,/opt/ml/input/data/train/images/001332_male_Asian_25/mask2.jpg,0
4,0,Asian,25,/opt/ml/input/data/train/images/001332_male_Asian_25/mask3.jpg,0
4,0,Asian,25,/opt/ml/input/data/train/images/001332_male_Asian_25/mask4.jpg,0
4,0,Asian,25,/opt/ml/input/data/train/images/001332_male_Asian_25/mask5.jpg,0
4,0,Asian,25,/opt/ml/input/data/train/images/001332_male_Asian_25/normal.jpg,2
5,0,Asian,32,/opt/ml/input/data/train/images/005544_male_Asian_32/incorrect_mask.jpg,1
5,0,Asian,32,/opt/ml/input/data/train/images/005544_male_Asian_32/mask1.jpg,0
5,0,Asian,32,/opt/ml/input/data/train/images/005544_male_Asian_32/mask2.jpg,0
5,0,Asian,32,/opt/ml/input/data/train/images/005544_male_Asian_32/mask3.jpg,0
5,0,Asian,32,/opt/ml/input/data/train/images/005544_male_Asian_32/mask4.jpg,0
5,0,Asian,32,/opt/ml/input/data/train/images/005544_male_Asian_32/mask5.jpg,0
5,0,Asian,32,/opt/ml/input/data/train/images/005544_male_Asian_32/normal.jpg,2
6,1,Asian,58,/opt/ml/input/data/train/images/004320_female_Asian_58/incorrect_mask.jpg,1
6,1,Asian,58,/opt/ml/input/data/train/images/004320_female_Asian_58/mask1.jpg,0
6,1,Asian,58,/opt/ml/input/data/train/images/004320_female_Asian_58/mask2.jpg,0
6,1,Asian,58,/opt/ml/input/data/train/images/004320_female_Asian_58/mask3.jpg,0
6,1,Asian,58,/opt/ml/input/data/train/images/004320_female_Asian_58/mask4.jpg,0
6,1,Asian,58,/opt/ml/input/data/train/images/004320_female_Asian_58/mask5.jpg,0
6,1,Asian,58,/opt/ml/input/data/train/images/004320_female_Asian_58/normal.jpg,2
7,0,Asian,20,/opt/ml/input/data/train/images/006706_male_Asian_20/incorrect_mask.jpg,1
7,0,Asian,20,/opt/ml/input/data/train/images/006706_male_Asian_20/mask1.jpg,0
7,0,Asian,20,/opt/ml/input/data/train/images/006706_male_Asian_20/mask2.jpg,0
7,0,Asian,20,/opt/ml/input/data/train/images/006706_male_Asian_20/mask3.jpg,0
7,0,Asian,20,/opt/ml/input/data/train/images/006706_male_Asian_20/mask4.jpg,0
7,0,Asian,20,/opt/ml/input/data/train/images/006706_male_Asian_20/mask5.jpg,0
7,0,Asian,20,/opt/ml/input/data/train/images/006706_male_Asian_20/normal.jpg,2
8,1,Asian,43,/opt/ml/input/data/train/images/005417_female_Asian_43/incorrect_mask.jpg,1
8,1,Asian,43,/opt/ml/input/data/train/images/005417_female_Asian_43/mask1.jpg,0
8,1,Asian,43,/opt/ml/input/data/train/images/005417_female_Asian_43/mask2.jpg,0
8,1,Asian,43,/opt/ml/input/data/train/images/005417_female_Asian_43/mask3.jpg,0
8,1,Asian,43,/opt/ml/input/data/train/images/005417_female_Asian_43/mask4.jpg,0
8,1,Asian,43,/opt/ml/input/data/train/images/005417_female_Asian_43/mask5.jpg,0
8,1,Asian,43,/opt/ml/input/data/train/images/005417_female_Asian_43/normal.jpg,2
9,0,Asian,25,/opt/ml/input/data/train/images/001197_male_Asian_25/incorrect_mask.jpg,1
9,0,Asian,25,/opt/ml/input/data/train/images/001197_male_Asian_25/mask1.jpg,0
9,0,Asian,25,/opt/ml/input/data/train/images/001197_male_Asian_25/mask2.jpg,0
9,0,Asian,25,/opt/ml/input/data/train/images/001197_male_Asian_25/mask3.jpg,0
9,0,Asian,25,/opt/ml/input/data/train/images/001197_male_Asian_25/mask4.jpg,0
9,0,Asian,25,/opt/ml/input/data/train/images/001197_male_Asian_25/mask5.jpg,0
9,0,Asian,25,/opt/ml/input/data/train/images/001197_male_Asian_25/normal.jpg,2
10,0,Asian,60,/opt/ml/input/data/train/images/004357_male_Asian_60/incorrect_mask.jpg,1
10,0,Asian,60,/opt/ml/input/data/train/images/004357_male_Asian_60/mask1.jpg,0
10,0,Asian,60,/opt/ml/input/data/train/images/004357_male_Asian_60/mask2.jpg,0
10,0,Asian,60,/opt/ml/input/data/train/images/004357_male_Asian_60/mask3.jpg,0
10,0,Asian,60,/opt/ml/input/data/train/images/004357_male_Asian_60/mask4.jpg,0
10,0,Asian,60,/opt/ml/input/data/train/images/004357_male_Asian_60/mask5.jpg,0
10,0,Asian,60,/opt/ml/input/data/train/images/004357_male_Asian_60/normal.jpg,2
11,0,Asian,60,/opt/ml/input/data/train/images/004353_male_Asian_60/incorrect_mask.jpg,1
11,0,Asian,60,/opt/ml/input/data/train/images/004353_male_Asian_60/mask1.jpg,0
11,0,Asian,60,/opt/ml/input/data/train/images/004353_male_Asian_60/mask2.jpg,0
11,0,Asian,60,/opt/ml/input/data/train/images/004353_male_Asian_60/mask3.jpg,0
11,0,Asian,60,/opt/ml/input/data/train/images/004353_male_Asian_60/mask4.jpg,0
11,0,Asian,60,/opt/ml/input/data/train/images/004353_male_Asian_60/mask5.jpg,0
11,0,Asian,60,/opt/ml/input/data/train/images/004353_male_Asian_60/normal.jpg,2
12,1,Asian,56,/opt/ml/input/data/train/images/000519_female_Asian_56/incorrect_mask.jpg,1
12,1,Asian,56,/opt/ml/input/data/train/images/000519_female_Asian_56/mask1.jpg,0
12,1,Asian,56,/opt/ml/input/data/train/images/000519_female_Asian_56/mask2.jpg,0
12,1,Asian,56,/opt/ml/input/data/train/images/000519_female_Asian_56/mask3.jpg,0
12,1,Asian,56,/opt/ml/input/data/train/images/000519_female_Asian_56/mask4.jpg,0
12,1,Asian,56,/opt/ml/input/data/train/images/000519_female_Asian_56/mask5.jpg,0
12,1,Asian,56,/opt/ml/input/data/train/images/000519_female_Asian_56/normal.jpg,2
13,1,Asian,19,/opt/ml/input/data/train/images/003364_female_Asian_19/incorrect_mask.jpg,1
13,1,Asian,19,/opt/ml/input/data/train/images/003364_female_Asian_19/mask1.jpg,0
13,1,Asian,19,/opt/ml/input/data/train/images/003364_female_Asian_19/mask2.jpg,0
13,1,Asian,19,/opt/ml/input/data/train/images/003364_female_Asian_19/mask3.jpg,0
13,1,Asian,19,/opt/ml/input/data/train/images/003364_female_Asian_19/mask4.jpg,0
13,1,Asian,19,/opt/ml/input/data/train/images/003364_female_Asian_19/mask5.jpg,0
13,1,Asian,19,/opt/ml/input/data/train/images/003364_female_Asian_19/normal.jpg,2
14,1,Asian,45,/opt/ml/input/data/train/images/003786_female_Asian_45/incorrect_mask.jpg,1
14,1,Asian,45,/opt/ml/input/data/train/images/003786_female_Asian_45/mask1.jpg,0
14,1,Asian,45,/opt/ml/input/data/train/images/003786_female_Asian_45/mask2.jpg,0
14,1,Asian,45,/opt/ml/input/data/train/images/003786_female_Asian_45/mask3.jpg,0
14,1,Asian,45,/opt/ml/input/data/train/images/003786_female_Asian_45/mask4.jpg,0
14,1,Asian,45,/opt/ml/input/data/train/images/003786_female_Asian_45/mask5.jpg,0
14,1,Asian,45,/opt/ml/input/data/train/images/003786_female_Asian_45/normal.jpg,2
15,1,Asian,22,/opt/ml/input/data/train/images/001724_female_Asian_22/incorrect_mask.jpg,1
15,1,Asian,22,/opt/ml/input/data/train/images/001724_female_Asian_22/mask1.jpg,0
15,1,Asian,22,/opt/ml/input/data/train/images/001724_female_Asian_22/mask2.jpg,0
15,1,Asian,22,/opt/ml/input/data/train/images/001724_female_Asian_22/mask3.jpg,0
15,1,Asian,22,/opt/ml/input/data/train/images/001724_female_Asian_22/mask4.jpg,0
15,1,Asian,22,/opt/ml/input/data/train/images/001724_female_Asian_22/mask5.jpg,0
15,1,Asian,22,/opt/ml/input/data/train/images/001724_female_Asian_22/normal.jpg,2
16,0,Asian,30,/opt/ml/input/data/train/images/005040_male_Asian_30/incorrect_mask.jpg,1
16,0,Asian,30,/opt/ml/input/data/train/images/005040_male_Asian_30/mask1.jpg,0
16,0,Asian,30,/opt/ml/input/data/train/images/005040_male_Asian_30/mask2.jpg,0
16,0,Asian,30,/opt/ml/input/data/train/images/005040_male_Asian_30/mask3.jpg,0
16,0,Asian,30,/opt/ml/input/data/train/images/005040_male_Asian_30/mask4.jpg,0
16,0,Asian,30,/opt/ml/input/data/train/images/005040_male_Asian_30/mask5.jpg,0
16,0,Asian,30,/opt/ml/input/data/train/images/005040_male_Asian_30/normal.jpg,2
17,0,Asian,41,/opt/ml/input/data/train/images/003955_male_Asian_41/incorrect_mask.jpg,1
17,0,Asian,41,/opt/ml/input/data/train/images/003955_male_Asian_41/mask1.jpg,0
17,0,Asian,41,/opt/ml/input/data/train/images/003955_male_Asian_41/mask2.jpg,0
17,0,Asian,41,/opt/ml/input/data/train/images/003955_male_Asian_41/mask3.jpg,0
17,0,Asian,41,/opt/ml/input/data/train/images/003955_male_Asian_41/mask4.jpg,0
17,0,Asian,41,/opt/ml/input/data/train/images/003955_male_Asian_41/mask5.jpg,0
17,0,Asian,41,/opt/ml/input/data/train/images/003955_male_Asian_41/normal.jpg,2
18,0,Asian,19,/opt/ml/input/data/train/images/006731_male_Asian_19/incorrect_mask.jpg,1
18,0,Asian,19,/opt/ml/input/data/train/images/006731_male_Asian_19/mask1.jpg,0
18,0,Asian,19,/opt/ml/input/data/train/images/006731_male_Asian_19/mask2.jpg,0
18,0,Asian,19,/opt/ml/input/data/train/images/006731_male_Asian_19/mask3.jpg,0
18,0,Asian,19,/opt/ml/input/data/train/images/006731_male_Asian_19/mask4.jpg,0
18,0,Asian,19,/opt/ml/input/data/train/images/006731_male_Asian_19/mask5.jpg,0
18,0,Asian,19,/opt/ml/input/data/train/images/006731_male_Asian_19/normal.jpg,2
19,0,Asian,18,/opt/ml/input/data/train/images/001737_male_Asian_18/incorrect_mask.jpg,1
19,0,Asian,18,/opt/ml/input/data/train/images/001737_male_Asian_18/mask1.jpg,0
19,0,Asian,18,/opt/ml/input/data/train/images/001737_male_Asian_18/mask2.jpg,0
19,0,Asian,18,/opt/ml/input/data/train/images/001737_male_Asian_18/mask3.jpg,0
19,0,Asian,18,/opt/ml/input/data/train/images/001737_male_Asian_18/mask4.jpg,0
19,0,Asian,18,/opt/ml/input/data/train/images/001737_male_Asian_18/mask5.jpg,0
19,0,Asian,18,/opt/ml/input/data/train/images/001737_male_Asian_18/normal.jpg,2
20,1,Asian,54,/opt/ml/input/data/train/images/001780_female_Asian_54/incorrect_mask.jpg,1
20,1,Asian,54,/opt/ml/input/data/train/images/001780_female_Asian_54/mask1.jpg,0
20,1,Asian,54,/opt/ml/input/data/train/images/001780_female_Asian_54/mask2.jpg,0
20,1,Asian,54,/opt/ml/input/data/train/images/001780_female_Asian_54/mask3.jpg,0
20,1,Asian,54,/opt/ml/input/data/train/images/001780_female_Asian_54/mask4.jpg,0
20,1,Asian,54,/opt/ml/input/data/train/images/001780_female_Asian_54/mask5.jpg,0
20,1,Asian,54,/opt/ml/input/data/train/images/001780_female_Asian_54/normal.jpg,2
21,1,Asian,20,/opt/ml/input/data/train/images/003094_female_Asian_20/incorrect_mask.jpg,1
21,1,Asian,20,/opt/ml/input/data/train/images/003094_female_Asian_20/mask1.jpg,0
21,1,Asian,20,/opt/ml/input/data/train/images/003094_female_Asian_20/mask2.jpg,0
21,1,Asian,20,/opt/ml/input/data/train/images/003094_female_Asian_20/mask3.jpg,0
21,1,Asian,20,/opt/ml/input/data/train/images/003094_female_Asian_20/mask4.jpg,0
21,1,Asian,20,/opt/ml/input/data/train/images/003094_female_Asian_20/mask5.jpg,0
21,1,Asian,20,/opt/ml/input/data/train/images/003094_female_Asian_20/normal.jpg,2
22,1,Asian,32,/opt/ml/input/data/train/images/005140_female_Asian_32/incorrect_mask.jpg,1
22,1,Asian,32,/opt/ml/input/data/train/images/005140_female_Asian_32/mask1.jpg,0
22,1,Asian,32,/opt/ml/input/data/train/images/005140_female_Asian_32/mask2.jpg,0
22,1,Asian,32,/opt/ml/input/data/train/images/005140_female_Asian_32/mask3.jpg,0
22,1,Asian,32,/opt/ml/input/data/train/images/005140_female_Asian_32/mask4.jpg,0
22,1,Asian,32,/opt/ml/input/data/train/images/005140_female_Asian_32/mask5.jpg,0
22,1,Asian,32,/opt/ml/input/data/train/images/005140_female_Asian_32/normal.jpg,2
23,1,Asian,19,/opt/ml/input/data/train/images/003316_female_Asian_19/incorrect_mask.jpg,1
23,1,Asian,19,/opt/ml/input/data/train/images/003316_female_Asian_19/mask1.jpg,0
23,1,Asian,19,/opt/ml/input/data/train/images/003316_female_Asian_19/mask2.jpg,0
23,1,Asian,19,/opt/ml/input/data/train/images/003316_female_Asian_19/mask3.jpg,0
23,1,Asian,19,/opt/ml/input/data/train/images/003316_female_Asian_19/mask4.jpg,0
23,1,Asian,19,/opt/ml/input/data/train/images/003316_female_Asian_19/mask5.jpg,0
23,1,Asian,19,/opt/ml/input/data/train/images/003316_female_Asian_19/normal.jpg,2
24,0,Asian,56,/opt/ml/input/data/train/images/001810_male_Asian_56/incorrect_mask.jpg,1
24,0,Asian,56,/opt/ml/input/data/train/images/001810_male_Asian_56/mask1.jpg,0
24,0,Asian,56,/opt/ml/input/data/train/images/001810_male_Asian_56/mask2.jpg,0
24,0,Asian,56,/opt/ml/input/data/train/images/001810_male_Asian_56/mask3.jpg,0
24,0,Asian,56,/opt/ml/input/data/train/images/001810_male_Asian_56/mask4.jpg,0
24,0,Asian,56,/opt/ml/input/data/train/images/001810_male_Asian_56/mask5.jpg,0
24,0,Asian,56,/opt/ml/input/data/train/images/001810_male_Asian_56/normal.jpg,2
25,1,Asian,56,/opt/ml/input/data/train/images/003576_female_Asian_56/incorrect_mask.jpg,1
25,1,Asian,56,/opt/ml/input/data/train/images/003576_female_Asian_56/mask1.jpg,0
25,1,Asian,56,/opt/ml/input/data/train/images/003576_female_Asian_56/mask2.jpg,0
25,1,Asian,56,/opt/ml/input/data/train/images/003576_female_Asian_56/mask3.jpg,0
25,1,Asian,56,/opt/ml/input/data/train/images/003576_female_Asian_56/mask4.jpg,0
25,1,Asian,56,/opt/ml/input/data/train/images/003576_female_Asian_56/mask5.jpg,0
25,1,Asian,56,/opt/ml/input/data/train/images/003576_female_Asian_56/normal.jpg,2
26,1,Asian,58,/opt/ml/input/data/train/images/000696_female_Asian_58/incorrect_mask.jpg,1
26,1,Asian,58,/opt/ml/input/data/train/images/000696_female_Asian_58/mask1.jpg,0
26,1,Asian,58,/opt/ml/input/data/train/images/000696_female_Asian_58/mask2.jpg,0
26,1,Asian,58,/opt/ml/input/data/train/images/000696_female_Asian_58/mask3.jpg,0
26,1,Asian,58,/opt/ml/input/data/train/images/000696_female_Asian_58/mask4.jpg,0
26,1,Asian,58,/opt/ml/input/data/train/images/000696_female_Asian_58/mask5.jpg,0
26,1,Asian,58,/opt/ml/input/data/train/images/000696_female_Asian_58/normal.jpg,2
27,0,Asian,56,/opt/ml/input/data/train/images/001567_male_Asian_56/incorrect_mask.jpg,1
27,0,Asian,56,/opt/ml/input/data/train/images/001567_male_Asian_56/mask1.jpg,0
27,0,Asian,56,/opt/ml/input/data/train/images/001567_male_Asian_56/mask2.jpg,0
27,0,Asian,56,/opt/ml/input/data/train/images/001567_male_Asian_56/mask3.jpg,0
27,0,Asian,56,/opt/ml/input/data/train/images/001567_male_Asian_56/mask4.jpg,0
27,0,Asian,56,/opt/ml/input/data/train/images/001567_male_Asian_56/mask5.jpg,0
27,0,Asian,56,/opt/ml/input/data/train/images/001567_male_Asian_56/normal.jpg,2
28,1,Asian,40,/opt/ml/input/data/train/images/005548_female_Asian_40/incorrect_mask.jpg,1
28,1,Asian,40,/opt/ml/input/data/train/images/005548_female_Asian_40/mask1.jpg,0
28,1,Asian,40,/opt/ml/input/data/train/images/005548_female_Asian_40/mask2.jpg,0
28,1,Asian,40,/opt/ml/input/data/train/images/005548_female_Asian_40/mask3.jpg,0
28,1,Asian,40,/opt/ml/input/data/train/images/005548_female_Asian_40/mask4.jpg,0
28,1,Asian,40,/opt/ml/input/data/train/images/005548_female_Asian_40/mask5.jpg,0
28,1,Asian,40,/opt/ml/input/data/train/images/005548_female_Asian_40/normal.jpg,2
29,1,Asian,39,/opt/ml/input/data/train/images/005481_female_Asian_39/incorrect_mask.jpg,1
29,1,Asian,39,/opt/ml/input/data/train/images/005481_female_Asian_39/mask1.jpg,0
29,1,Asian,39,/opt/ml/input/data/train/images/005481_female_Asian_39/mask2.jpg,0
29,1,Asian,39,/opt/ml/input/data/train/images/005481_female_Asian_39/mask3.jpg,0
29,1,Asian,39,/opt/ml/input/data/train/images/005481_female_Asian_39/mask4.jpg,0
29,1,Asian,39,/opt/ml/input/data/train/images/005481_female_Asian_39/mask5.jpg,0
29,1,Asian,39,/opt/ml/input/data/train/images/005481_female_Asian_39/normal.jpg,2
30,0,Asian,59,/opt/ml/input/data/train/images/003433_male_Asian_59/incorrect_mask.jpg,1
30,0,Asian,59,/opt/ml/input/data/train/images/003433_male_Asian_59/mask1.jpg,0
30,0,Asian,59,/opt/ml/input/data/train/images/003433_male_Asian_59/mask2.jpg,0
30,0,Asian,59,/opt/ml/input/data/train/images/003433_male_Asian_59/mask3.jpg,0
30,0,Asian,59,/opt/ml/input/data/train/images/003433_male_Asian_59/mask4.jpg,0
30,0,Asian,59,/opt/ml/input/data/train/images/003433_male_Asian_59/mask5.jpg,0
30,0,Asian,59,/opt/ml/input/data/train/images/003433_male_Asian_59/normal.jpg,2
31,1,Asian,47,/opt/ml/input/data/train/images/001745_female_Asian_47/incorrect_mask.jpg,1
31,1,Asian,47,/opt/ml/input/data/train/images/001745_female_Asian_47/mask1.jpg,0
31,1,Asian,47,/opt/ml/input/data/train/images/001745_female_Asian_47/mask2.jpg,0
31,1,Asian,47,/opt/ml/input/data/train/images/001745_female_Asian_47/mask3.jpg,0
31,1,Asian,47,/opt/ml/input/data/train/images/001745_female_Asian_47/mask4.jpg,0
31,1,Asian,47,/opt/ml/input/data/train/images/001745_female_Asian_47/mask5.jpg,0
31,1,Asian,47,/opt/ml/input/data/train/images/001745_female_Asian_47/normal.jpg,2
32,1,Asian,18,/opt/ml/input/data/train/images/006470_female_Asian_18/incorrect_mask.jpg,1
32,1,Asian,18,/opt/ml/input/data/train/images/006470_female_Asian_18/mask1.jpg,0
32,1,Asian,18,/opt/ml/input/data/train/images/006470_female_Asian_18/mask2.jpg,0
32,1,Asian,18,/opt/ml/input/data/train/images/006470_female_Asian_18/mask3.jpg,0
32,1,Asian,18,/opt/ml/input/data/train/images/006470_female_Asian_18/mask4.jpg,0
32,1,Asian,18,/opt/ml/input/data/train/images/006470_female_Asian_18/mask5.jpg,0
32,1,Asian,18,/opt/ml/input/data/train/images/006470_female_Asian_18/normal.jpg,2
33,0,Asian,55,/opt/ml/input/data/train/images/001813_male_Asian_55/incorrect_mask.jpg,1
33,0,Asian,55,/opt/ml/input/data/train/images/001813_male_Asian_55/mask1.jpg,0
33,0,Asian,55,/opt/ml/input/data/train/images/001813_male_Asian_55/mask2.jpg,0
33,0,Asian,55,/opt/ml/input/data/train/images/001813_male_Asian_55/mask3.jpg,0
33,0,Asian,55,/opt/ml/input/data/train/images/001813_male_Asian_55/mask4.jpg,0
33,0,Asian,55,/opt/ml/input/data/train/images/001813_male_Asian_55/mask5.jpg,0
33,0,Asian,55,/opt/ml/input/data/train/images/001813_male_Asian_55/normal.jpg,2
34,1,Asian,54,/opt/ml/input/data/train/images/000570_female_Asian_54/incorrect_mask.jpg,1
34,1,Asian,54,/opt/ml/input/data/train/images/000570_female_Asian_54/mask1.jpg,0
34,1,Asian,54,/opt/ml/input/data/train/images/000570_female_Asian_54/mask2.jpg,0
34,1,Asian,54,/opt/ml/input/data/train/images/000570_female_Asian_54/mask3.jpg,0
34,1,Asian,54,/opt/ml/input/data/train/images/000570_female_Asian_54/mask4.jpg,0
34,1,Asian,54,/opt/ml/input/data/train/images/000570_female_Asian_54/mask5.jpg,0
34,1,Asian,54,/opt/ml/input/data/train/images/000570_female_Asian_54/normal.jpg,2
35,1,Asian,56,/opt/ml/input/data/train/images/000764_female_Asian_56/incorrect_mask.jpg,1
35,1,Asian,56,/opt/ml/input/data/train/images/000764_female_Asian_56/mask1.jpg,0
35,1,Asian,56,/opt/ml/input/data/train/images/000764_female_Asian_56/mask2.jpg,0
35,1,Asian,56,/opt/ml/input/data/train/images/000764_female_Asian_56/mask3.jpg,0
35,1,Asian,56,/opt/ml/input/data/train/images/000764_female_Asian_56/mask4.jpg,0
35,1,Asian,56,/opt/ml/input/data/train/images/000764_female_Asian_56/mask5.jpg,0
35,1,Asian,56,/opt/ml/input/data/train/images/000764_female_Asian_56/normal.jpg,2
36,1,Asian,58,/opt/ml/input/data/train/images/000527_female_Asian_58/incorrect_mask.jpg,1
36,1,Asian,58,/opt/ml/input/data/train/images/000527_female_Asian_58/mask1.jpg,0
36,1,Asian,58,/opt/ml/input/data/train/images/000527_female_Asian_58/mask2.jpg,0
36,1,Asian,58,/opt/ml/input/data/train/images/000527_female_Asian_58/mask3.jpg,0
36,1,Asian,58,/opt/ml/input/data/train/images/000527_female_Asian_58/mask4.jpg,0
36,1,Asian,58,/opt/ml/input/data/train/images/000527_female_Asian_58/mask5.jpg,0
36,1,Asian,58,/opt/ml/input/data/train/images/000527_female_Asian_58/normal.jpg,2
37,0,Asian,25,/opt/ml/input/data/train/images/001110_male_Asian_25/incorrect_mask.jpg,1
37,0,Asian,25,/opt/ml/input/data/train/images/001110_male_Asian_25/mask1.jpg,0
37,0,Asian,25,/opt/ml/input/data/train/images/001110_male_Asian_25/mask2.jpg,0
37,0,Asian,25,/opt/ml/input/data/train/images/001110_male_Asian_25/mask3.jpg,0
37,0,Asian,25,/opt/ml/input/data/train/images/001110_male_Asian_25/mask4.jpg,0
37,0,Asian,25,/opt/ml/input/data/train/images/001110_male_Asian_25/mask5.jpg,0
37,0,Asian,25,/opt/ml/input/data/train/images/001110_male_Asian_25/normal.jpg,2
38,1,Asian,59,/opt/ml/input/data/train/images/004212_female_Asian_59/incorrect_mask.jpg,1
38,1,Asian,59,/opt/ml/input/data/train/images/004212_female_Asian_59/mask1.jpg,0
38,1,Asian,59,/opt/ml/input/data/train/images/004212_female_Asian_59/mask2.jpg,0
38,1,Asian,59,/opt/ml/input/data/train/images/004212_female_Asian_59/mask3.jpg,0
38,1,Asian,59,/opt/ml/input/data/train/images/004212_female_Asian_59/mask4.jpg,0
38,1,Asian,59,/opt/ml/input/data/train/images/004212_female_Asian_59/mask5.jpg,0
38,1,Asian,59,/opt/ml/input/data/train/images/004212_female_Asian_59/normal.jpg,2
39,0,Asian,56,/opt/ml/input/data/train/images/001452_male_Asian_56/incorrect_mask.jpg,1
39,0,Asian,56,/opt/ml/input/data/train/images/001452_male_Asian_56/mask1.jpg,0
39,0,Asian,56,/opt/ml/input/data/train/images/001452_male_Asian_56/mask2.jpg,0
39,0,Asian,56,/opt/ml/input/data/train/images/001452_male_Asian_56/mask3.jpg,0
39,0,Asian,56,/opt/ml/input/data/train/images/001452_male_Asian_56/mask4.jpg,0
39,0,Asian,56,/opt/ml/input/data/train/images/001452_male_Asian_56/mask5.jpg,0
39,0,Asian,56,/opt/ml/input/data/train/images/001452_male_Asian_56/normal.jpg,2
40,1,Asian,60,/opt/ml/input/data/train/images/004081_female_Asian_60/incorrect_mask.jpg,1
40,1,Asian,60,/opt/ml/input/data/train/images/004081_female_Asian_60/mask1.jpg,0
40,1,Asian,60,/opt/ml/input/data/train/images/004081_female_Asian_60/mask2.jpg,0
40,1,Asian,60,/opt/ml/input/data/train/images/004081_female_Asian_60/mask3.jpg,0
40,1,Asian,60,/opt/ml/input/data/train/images/004081_female_Asian_60/mask4.jpg,0
40,1,Asian,60,/opt/ml/input/data/train/images/004081_female_Asian_60/mask5.jpg,0
40,1,Asian,60,/opt/ml/input/data/train/images/004081_female_Asian_60/normal.jpg,2
41,1,Asian,20,/opt/ml/input/data/train/images/003055_female_Asian_20/incorrect_mask.jpg,1
41,1,Asian,20,/opt/ml/input/data/train/images/003055_female_Asian_20/mask1.jpg,0
41,1,Asian,20,/opt/ml/input/data/train/images/003055_female_Asian_20/mask2.jpg,0
41,1,Asian,20,/opt/ml/input/data/train/images/003055_female_Asian_20/mask3.jpg,0
41,1,Asian,20,/opt/ml/input/data/train/images/003055_female_Asian_20/mask4.jpg,0
41,1,Asian,20,/opt/ml/input/data/train/images/003055_female_Asian_20/mask5.jpg,0
41,1,Asian,20,/opt/ml/input/data/train/images/003055_female_Asian_20/normal.jpg,2
42,1,Asian,56,/opt/ml/input/data/train/images/005411_female_Asian_56/incorrect_mask.jpg,1
42,1,Asian,56,/opt/ml/input/data/train/images/005411_female_Asian_56/mask1.jpg,0
42,1,Asian,56,/opt/ml/input/data/train/images/005411_female_Asian_56/mask2.jpg,0
42,1,Asian,56,/opt/ml/input/data/train/images/005411_female_Asian_56/mask3.jpg,0
42,1,Asian,56,/opt/ml/input/data/train/images/005411_female_Asian_56/mask4.jpg,0
42,1,Asian,56,/opt/ml/input/data/train/images/005411_female_Asian_56/mask5.jpg,0
