age,gender,path
0,1,/opt/ml/input/ext_data/fairface/train/1558.jpg
1,0,/opt/ml/input/ext_data/fairface/train/1560.jpg
0,1,/opt/ml/input/ext_data/fairface/train/1561.jpg
0,0,/opt/ml/input/ext_data/fairface/train/1581.jpg
0,1,/opt/ml/input/ext_data/fairface/train/1582.jpg
0,1,/opt/ml/input/ext_data/fairface/train/1586.jpg
0,0,/opt/ml/input/ext_data/fairface/train/1601.jpg
0,1,/opt/ml/input/ext_data/fairface/train/1608.jpg
1,0,/opt/ml/input/ext_data/fairface/train/1612.jpg
1,0,/opt/ml/input/ext_data/fairface/train/1636.jpg
0,0,/opt/ml/input/ext_data/fairface/train/1651.jpg
0,1,/opt/ml/input/ext_data/fairface/train/1682.jpg
1,1,/opt/ml/input/ext_data/fairface/train/1690.jpg
1,0,/opt/ml/input/ext_data/fairface/train/1702.jpg
0,1,/opt/ml/input/ext_data/fairface/train/1707.jpg
0,0,/opt/ml/input/ext_data/fairface/train/1711.jpg
0,1,/opt/ml/input/ext_data/fairface/train/1716.jpg
1,1,/opt/ml/input/ext_data/fairface/train/1730.jpg
1,0,/opt/ml/input/ext_data/fairface/train/1736.jpg
1,0,/opt/ml/input/ext_data/fairface/train/1740.jpg
0,1,/opt/ml/input/ext_data/fairface/train/1742.jpg
1,0,/opt/ml/input/ext_data/fairface/train/1752.jpg
0,1,/opt/ml/input/ext_data/fairface/train/1762.jpg
0,0,/opt/ml/input/ext_data/fairface/train/1791.jpg
2,0,/opt/ml/input/ext_data/fairface/train/1798.jpg
1,0,/opt/ml/input/ext_data/fairface/train/1807.jpg
0,0,/opt/ml/input/ext_data/fairface/train/1823.jpg
0,1,/opt/ml/input/ext_data/fairface/train/1825.jpg
0,1,/opt/ml/input/ext_data/fairface/train/1827.jpg
2,0,/opt/ml/input/ext_data/fairface/train/1855.jpg
0,1,/opt/ml/input/ext_data/fairface/train/1860.jpg
2,0,/opt/ml/input/ext_data/fairface/train/1871.jpg
0,1,/opt/ml/input/ext_data/fairface/train/1901.jpg
1,1,/opt/ml/input/ext_data/fairface/train/1903.jpg
1,1,/opt/ml/input/ext_data/fairface/train/1909.jpg
0,1,/opt/ml/input/ext_data/fairface/train/1910.jpg
1,0,/opt/ml/input/ext_data/fairface/train/1927.jpg
1,1,/opt/ml/input/ext_data/fairface/train/1932.jpg
1,1,/opt/ml/input/ext_data/fairface/train/1933.jpg
0,1,/opt/ml/input/ext_data/fairface/train/1935.jpg
0,1,/opt/ml/input/ext_data/fairface/train/1941.jpg
0,1,/opt/ml/input/ext_data/fairface/train/1951.jpg
0,1,/opt/ml/input/ext_data/fairface/train/1957.jpg
0,0,/opt/ml/input/ext_data/fairface/train/1966.jpg
0,1,/opt/ml/input/ext_data/fairface/train/1968.jpg
0,0,/opt/ml/input/ext_data/fairface/train/1976.jpg
0,1,/opt/ml/input/ext_data/fairface/train/1993.jpg
2,0,/opt/ml/input/ext_data/fairface/train/1995.jpg
0,1,/opt/ml/input/ext_data/fairface/train/1998.jpg
0,0,/opt/ml/input/ext_data/fairface/train/2009.jpg
0,0,/opt/ml/input/ext_data/fairface/train/2015.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2061.jpg
0,0,/opt/ml/input/ext_data/fairface/train/2063.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2077.jpg
0,0,/opt/ml/input/ext_data/fairface/train/2094.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2109.jpg
1,0,/opt/ml/input/ext_data/fairface/train/2148.jpg
1,1,/opt/ml/input/ext_data/fairface/train/2165.jpg
0,0,/opt/ml/input/ext_data/fairface/train/2169.jpg
1,1,/opt/ml/input/ext_data/fairface/train/2175.jpg
0,0,/opt/ml/input/ext_data/fairface/train/2181.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2185.jpg
0,0,/opt/ml/input/ext_data/fairface/train/2220.jpg
1,0,/opt/ml/input/ext_data/fairface/train/2224.jpg
1,1,/opt/ml/input/ext_data/fairface/train/2227.jpg
0,0,/opt/ml/input/ext_data/fairface/train/2249.jpg
1,0,/opt/ml/input/ext_data/fairface/train/2271.jpg
0,0,/opt/ml/input/ext_data/fairface/train/2284.jpg
0,0,/opt/ml/input/ext_data/fairface/train/2292.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2294.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2322.jpg
0,0,/opt/ml/input/ext_data/fairface/train/2328.jpg
0,0,/opt/ml/input/ext_data/fairface/train/2333.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2336.jpg
0,0,/opt/ml/input/ext_data/fairface/train/2344.jpg
1,0,/opt/ml/input/ext_data/fairface/train/2352.jpg
1,0,/opt/ml/input/ext_data/fairface/train/2367.jpg
1,1,/opt/ml/input/ext_data/fairface/train/2374.jpg
1,0,/opt/ml/input/ext_data/fairface/train/2382.jpg
1,0,/opt/ml/input/ext_data/fairface/train/2384.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2396.jpg
0,0,/opt/ml/input/ext_data/fairface/train/2399.jpg
1,1,/opt/ml/input/ext_data/fairface/train/2413.jpg
1,1,/opt/ml/input/ext_data/fairface/train/2423.jpg
1,1,/opt/ml/input/ext_data/fairface/train/2427.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2429.jpg
2,1,/opt/ml/input/ext_data/fairface/train/2433.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2436.jpg
1,1,/opt/ml/input/ext_data/fairface/train/2457.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2464.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2481.jpg
1,0,/opt/ml/input/ext_data/fairface/train/2482.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2485.jpg
1,1,/opt/ml/input/ext_data/fairface/train/2501.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2528.jpg
1,0,/opt/ml/input/ext_data/fairface/train/2539.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2554.jpg
1,0,/opt/ml/input/ext_data/fairface/train/2565.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2577.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2580.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2588.jpg
1,0,/opt/ml/input/ext_data/fairface/train/2593.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2599.jpg
0,0,/opt/ml/input/ext_data/fairface/train/2600.jpg
0,0,/opt/ml/input/ext_data/fairface/train/2625.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2628.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2651.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2668.jpg
0,0,/opt/ml/input/ext_data/fairface/train/2672.jpg
1,1,/opt/ml/input/ext_data/fairface/train/2684.jpg
1,0,/opt/ml/input/ext_data/fairface/train/2706.jpg
1,1,/opt/ml/input/ext_data/fairface/train/2708.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2726.jpg
1,1,/opt/ml/input/ext_data/fairface/train/2731.jpg
1,0,/opt/ml/input/ext_data/fairface/train/2737.jpg
1,0,/opt/ml/input/ext_data/fairface/train/2745.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2749.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2752.jpg
0,0,/opt/ml/input/ext_data/fairface/train/2755.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2771.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2777.jpg
0,0,/opt/ml/input/ext_data/fairface/train/2795.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2799.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2804.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2812.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2827.jpg
1,1,/opt/ml/input/ext_data/fairface/train/2828.jpg
1,0,/opt/ml/input/ext_data/fairface/train/2837.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2840.jpg
0,0,/opt/ml/input/ext_data/fairface/train/2843.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2853.jpg
1,0,/opt/ml/input/ext_data/fairface/train/2865.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2869.jpg
0,0,/opt/ml/input/ext_data/fairface/train/2871.jpg
0,0,/opt/ml/input/ext_data/fairface/train/2880.jpg
0,0,/opt/ml/input/ext_data/fairface/train/2889.jpg
1,0,/opt/ml/input/ext_data/fairface/train/2896.jpg
1,1,/opt/ml/input/ext_data/fairface/train/2912.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2915.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2924.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2931.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2935.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2936.jpg
1,1,/opt/ml/input/ext_data/fairface/train/2938.jpg
0,1,/opt/ml/input/ext_data/fairface/train/2942.jpg
1,0,/opt/ml/input/ext_data/fairface/train/2946.jpg
1,0,/opt/ml/input/ext_data/fairface/train/2950.jpg
1,1,/opt/ml/input/ext_data/fairface/train/2958.jpg
1,0,/opt/ml/input/ext_data/fairface/train/2966.jpg
2,0,/opt/ml/input/ext_data/fairface/train/3001.jpg
1,1,/opt/ml/input/ext_data/fairface/train/3027.jpg
0,1,/opt/ml/input/ext_data/fairface/train/3032.jpg
0,0,/opt/ml/input/ext_data/fairface/train/3035.jpg
0,0,/opt/ml/input/ext_data/fairface/train/3044.jpg
0,1,/opt/ml/input/ext_data/fairface/train/3046.jpg
0,0,/opt/ml/input/ext_data/fairface/train/3053.jpg
0,0,/opt/ml/input/ext_data/fairface/train/3064.jpg
0,1,/opt/ml/input/ext_data/fairface/train/3080.jpg
0,1,/opt/ml/input/ext_data/fairface/train/3082.jpg
1,1,/opt/ml/input/ext_data/fairface/train/3087.jpg
0,1,/opt/ml/input/ext_data/fairface/train/3092.jpg
1,0,/opt/ml/input/ext_data/fairface/train/3096.jpg
0,1,/opt/ml/input/ext_data/fairface/train/3097.jpg
0,0,/opt/ml/input/ext_data/fairface/train/3137.jpg
1,0,/opt/ml/input/ext_data/fairface/train/3143.jpg
0,0,/opt/ml/input/ext_data/fairface/train/3144.jpg
1,1,/opt/ml/input/ext_data/fairface/train/3145.jpg
0,1,/opt/ml/input/ext_data/fairface/train/3151.jpg
1,0,/opt/ml/input/ext_data/fairface/train/3158.jpg
0,0,/opt/ml/input/ext_data/fairface/train/3160.jpg
1,0,/opt/ml/input/ext_data/fairface/train/3181.jpg
0,0,/opt/ml/input/ext_data/fairface/train/3188.jpg
0,1,/opt/ml/input/ext_data/fairface/train/3191.jpg
1,0,/opt/ml/input/ext_data/fairface/train/3203.jpg
1,0,/opt/ml/input/ext_data/fairface/train/3206.jpg
1,0,/opt/ml/input/ext_data/fairface/train/3209.jpg
0,1,/opt/ml/input/ext_data/fairface/train/3225.jpg
0,1,/opt/ml/input/ext_data/fairface/train/3235.jpg
0,0,/opt/ml/input/ext_data/fairface/train/3250.jpg
1,1,/opt/ml/input/ext_data/fairface/train/3253.jpg
0,0,/opt/ml/input/ext_data/fairface/train/3256.jpg
1,0,/opt/ml/input/ext_data/fairface/train/3257.jpg
0,1,/opt/ml/input/ext_data/fairface/train/3260.jpg
1,0,/opt/ml/input/ext_data/fairface/train/3265.jpg
1,0,/opt/ml/input/ext_data/fairface/train/3274.jpg
0,1,/opt/ml/input/ext_data/fairface/train/3285.jpg
0,0,/opt/ml/input/ext_data/fairface/train/3287.jpg
1,0,/opt/ml/input/ext_data/fairface/train/3299.jpg
0,1,/opt/ml/input/ext_data/fairface/train/3308.jpg
0,1,/opt/ml/input/ext_data/fairface/train/3325.jpg
0,1,/opt/ml/input/ext_data/fairface/train/3329.jpg
1,0,/opt/ml/input/ext_data/fairface/train/3333.jpg
0,0,/opt/ml/input/ext_data/fairface/train/3347.jpg
0,0,/opt/ml/input/ext_data/fairface/train/3353.jpg
0,1,/opt/ml/input/ext_data/fairface/train/3359.jpg
0,0,/opt/ml/input/ext_data/fairface/train/3363.jpg
1,1,/opt/ml/input/ext_data/fairface/train/3384.jpg
2,0,/opt/ml/input/ext_data/fairface/train/3387.jpg
2,0,/opt/ml/input/ext_data/fairface/train/3395.jpg
1,1,/opt/ml/input/ext_data/fairface/train/3418.jpg
1,0,/opt/ml/input/ext_data/fairface/train/3426.jpg
1,1,/opt/ml/input/ext_data/fairface/train/3430.jpg
0,1,/opt/ml/input/ext_data/fairface/train/3445.jpg
1,1,/opt/ml/input/ext_data/fairface/train/3464.jpg
1,0,/opt/ml/input/ext_data/fairface/train/3471.jpg
0,0,/opt/ml/input/ext_data/fairface/train/3482.jpg
0,0,/opt/ml/input/ext_data/fairface/train/3489.jpg
0,1,/opt/ml/input/ext_data/fairface/train/3498.jpg
1,0,/opt/ml/input/ext_data/fairface/train/3510.jpg
0,0,/opt/ml/input/ext_data/fairface/train/3511.jpg
1,0,/opt/ml/input/ext_data/fairface/train/3518.jpg
0,1,/opt/ml/input/ext_data/fairface/train/3519.jpg
1,1,/opt/ml/input/ext_data/fairface/train/3529.jpg
0,0,/opt/ml/input/ext_data/fairface/train/3550.jpg
2,0,/opt/ml/input/ext_data/fairface/train/3554.jpg
1,0,/opt/ml/input/ext_data/fairface/train/3555.jpg
2,0,/opt/ml/input/ext_data/fairface/train/3582.jpg
1,0,/opt/ml/input/ext_data/fairface/train/3584.jpg
1,1,/opt/ml/input/ext_data/fairface/train/3593.jpg
1,1,/opt/ml/input/ext_data/fairface/train/3596.jpg
0,1,/opt/ml/input/ext_data/fairface/train/3603.jpg
0,0,/opt/ml/input/ext_data/fairface/train/3617.jpg
0,1,/opt/ml/input/ext_data/fairface/train/3630.jpg
1,1,/opt/ml/input/ext_data/fairface/train/3640.jpg
0,0,/opt/ml/input/ext_data/fairface/train/3646.jpg
1,1,/opt/ml/input/ext_data/fairface/train/3650.jpg
1,1,/opt/ml/input/ext_data/fairface/train/3659.jpg
0,1,/opt/ml/input/ext_data/fairface/train/3671.jpg
1,1,/opt/ml/input/ext_data/fairface/train/3699.jpg
1,0,/opt/ml/input/ext_data/fairface/train/3720.jpg
1,0,/opt/ml/input/ext_data/fairface/train/3742.jpg
0,1,/opt/ml/input/ext_data/fairface/train/3753.jpg
1,0,/opt/ml/input/ext_data/fairface/train/3759.jpg
0,0,/opt/ml/input/ext_data/fairface/train/3783.jpg
0,1,/opt/ml/input/ext_data/fairface/train/3785.jpg
1,1,/opt/ml/input/ext_data/fairface/train/3790.jpg
1,0,/opt/ml/input/ext_data/fairface/train/3798.jpg
0,0,/opt/ml/input/ext_data/fairface/train/3809.jpg
2,0,/opt/ml/input/ext_data/fairface/train/3816.jpg
1,1,/opt/ml/input/ext_data/fairface/train/3823.jpg
1,1,/opt/ml/input/ext_data/fairface/train/3825.jpg
0,0,/opt/ml/input/ext_data/fairface/train/3834.jpg
0,1,/opt/ml/input/ext_data/fairface/train/3839.jpg
0,1,/opt/ml/input/ext_data/fairface/train/3842.jpg
1,1,/opt/ml/input/ext_data/fairface/train/3845.jpg
0,1,/opt/ml/input/ext_data/fairface/train/3848.jpg
0,1,/opt/ml/input/ext_data/fairface/train/3862.jpg
1,0,/opt/ml/input/ext_data/fairface/train/3895.jpg
1,1,/opt/ml/input/ext_data/fairface/train/3897.jpg
0,1,/opt/ml/input/ext_data/fairface/train/3899.jpg
1,0,/opt/ml/input/ext_data/fairface/train/3915.jpg
1,0,/opt/ml/input/ext_data/fairface/train/3921.jpg
1,0,/opt/ml/input/ext_data/fairface/train/3980.jpg
0,1,/opt/ml/input/ext_data/fairface/train/3992.jpg
1,1,/opt/ml/input/ext_data/fairface/train/4014.jpg
0,1,/opt/ml/input/ext_data/fairface/train/4017.jpg
0,1,/opt/ml/input/ext_data/fairface/train/4025.jpg
0,1,/opt/ml/input/ext_data/fairface/train/4045.jpg
2,0,/opt/ml/input/ext_data/fairface/train/4052.jpg
0,1,/opt/ml/input/ext_data/fairface/train/4054.jpg
1,0,/opt/ml/input/ext_data/fairface/train/4100.jpg
0,1,/opt/ml/input/ext_data/fairface/train/4102.jpg
0,0,/opt/ml/input/ext_data/fairface/train/4104.jpg
1,0,/opt/ml/input/ext_data/fairface/train/4107.jpg
0,1,/opt/ml/input/ext_data/fairface/train/4120.jpg
1,0,/opt/ml/input/ext_data/fairface/train/4122.jpg
0,1,/opt/ml/input/ext_data/fairface/train/4123.jpg
0,1,/opt/ml/input/ext_data/fairface/train/4130.jpg
0,0,/opt/ml/input/ext_data/fairface/train/4142.jpg
1,0,/opt/ml/input/ext_data/fairface/train/4148.jpg
1,0,/opt/ml/input/ext_data/fairface/train/4156.jpg
0,0,/opt/ml/input/ext_data/fairface/train/4158.jpg
0,0,/opt/ml/input/ext_data/fairface/train/4167.jpg
1,0,/opt/ml/input/ext_data/fairface/train/4176.jpg
0,0,/opt/ml/input/ext_data/fairface/train/4178.jpg
0,0,/opt/ml/input/ext_data/fairface/train/4183.jpg
1,1,/opt/ml/input/ext_data/fairface/train/4185.jpg
1,0,/opt/ml/input/ext_data/fairface/train/4203.jpg
1,0,/opt/ml/input/ext_data/fairface/train/4205.jpg
0,1,/opt/ml/input/ext_data/fairface/train/4212.jpg
0,1,/opt/ml/input/ext_data/fairface/train/4218.jpg
1,1,/opt/ml/input/ext_data/fairface/train/4220.jpg
1,0,/opt/ml/input/ext_data/fairface/train/4221.jpg
1,1,/opt/ml/input/ext_data/fairface/train/4231.jpg
1,0,/opt/ml/input/ext_data/fairface/train/4234.jpg
2,0,/opt/ml/input/ext_data/fairface/train/4235.jpg
0,1,/opt/ml/input/ext_data/fairface/train/4238.jpg
