id,gender,race,age,path
001794,female,Asian,53,001794_female_Asian_53
006672,male,Asian,19,006672_male_Asian_19
003418,female,Asian,53,003418_female_Asian_53
000542,female,Asian,58,000542_female_Asian_58
005416,female,Asian,48,005416_female_Asian_48
000283,female,Asian,57,000283_female_Asian_57
001120,female,Asian,28,001120_female_Asian_28
003871,female,Asian,57,003871_female_Asian_57
003582,female,Asian,58,003582_female_Asian_58
005054,female,Asian,55,005054_female_Asian_55
005030,female,Asian,58,005030_female_Asian_58
005154,male,Asian,35,005154_male_Asian_35
006533,female,Asian,20,006533_female_Asian_20
000043,male,Asian,56,000043_male_Asian_56
001812,male,Asian,21,001812_male_Asian_21
006544,female,Asian,19,006544_female_Asian_19
004250,male,Asian,56,004250_male_Asian_56
001313,female,Asian,45,001313_female_Asian_45
001641,male,Asian,18,001641_male_Asian_18
003593,male,Asian,58,003593_male_Asian_58
003102,female,Asian,20,003102_female_Asian_20
006080,male,Asian,19,006080_male_Asian_19
003003,female,Asian,18,003003_female_Asian_18
005143,female,Asian,29,005143_female_Asian_29
003108,female,Asian,19,003108_female_Asian_19
001115,female,Asian,23,001115_female_Asian_23
006175,female,Asian,18,006175_female_Asian_18
001145,male,Asian,20,001145_male_Asian_20
005227,male,Asian,22,005227_male_Asian_22
003403,male,Asian,52,003403_male_Asian_52
004399,female,Asian,59,004399_female_Asian_59
000750,female,Asian,52,000750_female_Asian_52
001709,female,Asian,46,001709_female_Asian_46
006945,male,Asian,19,006945_male_Asian_19
000815,female,Asian,51,000815_female_Asian_51
003081,female,Asian,20,003081_female_Asian_20
000636,female,Asian,51,000636_female_Asian_51
004241,male,Asian,60,004241_male_Asian_60
004331,female,Asian,48,004331_female_Asian_48
003473,male,Asian,52,003473_male_Asian_52
001508,male,Asian,18,001508_male_Asian_18
003194,female,Asian,20,003194_female_Asian_20
001919,female,Asian,53,001919_female_Asian_53
001737,male,Asian,18,001737_male_Asian_18
005229,male,Asian,20,005229_male_Asian_20
006387,male,Asian,19,006387_male_Asian_19
006956,male,Asian,19,006956_male_Asian_19
003798,female,Asian,50,003798_female_Asian_50
006463,female,Asian,18,006463_female_Asian_18
001432,male,Asian,53,001432_male_Asian_53
003243,female,Asian,19,003243_female_Asian_19
004217,female,Asian,60,004217_female_Asian_60
001179-1,female,Asian,24,001179-1_female_Asian_24
000244,female,Asian,56,000244_female_Asian_56
003754,male,Asian,52,003754_male_Asian_52
003783,female,Asian,40,003783_female_Asian_40
006350,female,Asian,18,006350_female_Asian_18
003655,male,Asian,59,003655_male_Asian_59
003560,male,Asian,55,003560_male_Asian_55
003643,male,Asian,58,003643_male_Asian_58
003467,female,Asian,57,003467_female_Asian_57
003676,male,Asian,58,003676_male_Asian_58
003843,male,Asian,55,003843_male_Asian_55
001657,female,Asian,18,001657_female_Asian_18
003587,female,Asian,58,003587_female_Asian_58
004381,male,Asian,50,004381_male_Asian_50
003364,female,Asian,19,003364_female_Asian_19
003289,female,Asian,19,003289_female_Asian_19
003154,female,Asian,19,003154_female_Asian_19
001113,male,Asian,18,001113_male_Asian_18
001496-1,male,Asian,21,001496-1_male_Asian_21
003717,female,Asian,60,003717_female_Asian_60
004242,female,Asian,53,004242_female_Asian_53
000688,female,Asian,57,000688_female_Asian_57
006952,male,Asian,19,006952_male_Asian_19
005295,male,Asian,29,005295_male_Asian_29
003867,female,Asian,57,003867_female_Asian_57
000622,male,Asian,56,000622_male_Asian_56
001110,male,Asian,25,001110_male_Asian_25
001600,male,Asian,23,001600_male_Asian_23
003426,female,Asian,50,003426_female_Asian_50
001763,female,Asian,42,001763_female_Asian_42
001387,female,Asian,21,001387_female_Asian_21
003288,female,Asian,20,003288_female_Asian_20
005033,male,Asian,60,005033_male_Asian_60
001759,female,Asian,46,001759_female_Asian_46
006096,male,Asian,19,006096_male_Asian_19
003146,female,Asian,20,003146_female_Asian_20
006147,male,Asian,19,006147_male_Asian_19
000217,female,Asian,54,000217_female_Asian_54
005025,female,Asian,60,005025_female_Asian_60
003743,female,Asian,50,003743_female_Asian_50
006057,female,Asian,19,006057_female_Asian_19
003521,male,Asian,58,003521_male_Asian_58
003268,female,Asian,20,003268_female_Asian_20
001326,male,Asian,25,001326_male_Asian_25
003143,female,Asian,20,003143_female_Asian_20
003737,female,Asian,40,003737_female_Asian_40
001495-1,male,Asian,21,001495-1_male_Asian_21
004385,male,Asian,60,004385_male_Asian_60
000062,female,Asian,55,000062_female_Asian_55
005447,female,Asian,52,005447_female_Asian_52
001299,female,Asian,25,001299_female_Asian_25
000206,female,Asian,57,000206_female_Asian_57
005439,female,Asian,58,005439_female_Asian_58
003353,female,Asian,19,003353_female_Asian_19
003812,male,Asian,52,003812_male_Asian_52
004412,male,Asian,19,004412_male_Asian_19
001626,female,Asian,58,001626_female_Asian_58
000697,female,Asian,58,000697_female_Asian_58
001484,male,Asian,57,001484_male_Asian_57
006483,female,Asian,18,006483_female_Asian_18
005523,male,Asian,52,005523_male_Asian_52
005001,female,Asian,28,005001_female_Asian_28
000523,female,Asian,51,000523_female_Asian_51
001554,female,Asian,27,001554_female_Asian_27
000077,male,Asian,59,000077_male_Asian_59
006746,male,Asian,19,006746_male_Asian_19
001817,male,Asian,23,001817_male_Asian_23
001073,female,Asian,25,001073_female_Asian_25
003051,female,Asian,20,003051_female_Asian_20
001424,male,Asian,55,001424_male_Asian_55
001364,male,Asian,28,001364_male_Asian_28
003184,female,Asian,20,003184_female_Asian_20
000526,female,Asian,59,000526_female_Asian_59
006401,female,Asian,18,006401_female_Asian_18
003508,male,Asian,59,003508_male_Asian_59
001244,male,Asian,23,001244_male_Asian_23
006478,female,Asian,18,006478_female_Asian_18
003241,female,Asian,20,003241_female_Asian_20
001197,male,Asian,25,001197_male_Asian_25
006947,male,Asian,19,006947_male_Asian_19
006071,male,Asian,20,006071_male_Asian_20
006261,female,Asian,20,006261_female_Asian_20
000658,male,Asian,58,000658_male_Asian_58
001451,female,Asian,52,001451_female_Asian_52
001027,male,Asian,55,001027_male_Asian_55
001496,male,Asian,55,001496_male_Asian_55
003093,female,Asian,19,003093_female_Asian_19
001293,female,Asian,24,001293_female_Asian_24
004448,male,Asian,24,004448_male_Asian_24
003120,female,Asian,19,003120_female_Asian_19
006258,female,Asian,20,006258_female_Asian_20
003720,male,Asian,54,003720_male_Asian_54
001106,female,Asian,60,001106_female_Asian_60
003457,female,Asian,45,003457_female_Asian_45
006178,female,Asian,19,006178_female_Asian_19
006694,female,Asian,19,006694_female_Asian_19
001306,male,Asian,20,001306_male_Asian_20
003097,female,Asian,20,003097_female_Asian_20
006942,male,Asian,19,006942_male_Asian_19
001494-1,female,Asian,23,001494-1_female_Asian_23
006240,male,Asian,20,006240_male_Asian_20
003038,female,Asian,20,003038_female_Asian_20
000261,female,Asian,58,000261_female_Asian_58
003101,female,Asian,18,003101_female_Asian_18
004269,male,Asian,52,004269_male_Asian_52
005026,male,Asian,60,005026_male_Asian_60
006426,female,Asian,18,006426_female_Asian_18
003022,female,Asian,19,003022_female_Asian_19
000001,female,Asian,45,000001_female_Asian_45
000554,female,Asian,54,000554_female_Asian_54
001131,female,Asian,22,001131_female_Asian_22
003013,female,Asian,19,003013_female_Asian_19
001597,male,Asian,60,001597_male_Asian_60
006173,female,Asian,19,006173_female_Asian_19
004383,male,Asian,22,004383_male_Asian_22
001623,female,Asian,19,001623_female_Asian_19
003386,female,Asian,20,003386_female_Asian_20
001024-1,female,Asian,24,001024-1_female_Asian_24
006571,female,Asian,21,006571_female_Asian_21
005516,female,Asian,52,005516_female_Asian_52
003850,female,Asian,47,003850_female_Asian_47
001161,male,Asian,40,001161_male_Asian_40
001751,male,Asian,51,001751_male_Asian_51
004080,female,Asian,60,004080_female_Asian_60
003129,female,Asian,20,003129_female_Asian_20
001903,female,Asian,60,001903_female_Asian_60
004354,male,Asian,60,004354_male_Asian_60
005288,male,Asian,22,005288_male_Asian_22
005215,male,Asian,22,005215_male_Asian_22
003057,female,Asian,19,003057_female_Asian_19
004458,female,Asian,60,004458_female_Asian_60
001501,male,Asian,18,001501_male_Asian_18
003020,female,Asian,19,003020_female_Asian_19
006101,male,Asian,19,006101_male_Asian_19
001570,male,Asian,60,001570_male_Asian_60
006471,female,Asian,18,006471_female_Asian_18
000378,female,Asian,55,000378_female_Asian_55
006087,male,Asian,18,006087_male_Asian_18
003378,female,Asian,19,003378_female_Asian_19
000376,female,Asian,59,000376_female_Asian_59
001080,female,Asian,23,001080_female_Asian_23
001210,male,Asian,25,001210_male_Asian_25
000012,male,Asian,57,000012_male_Asian_57
001417,male,Asian,58,001417_male_Asian_58
004178,male,Asian,55,004178_male_Asian_55
001003,male,Asian,24,001003_male_Asian_24
001023,male,Asian,19,001023_male_Asian_19
003768,female,Asian,50,003768_female_Asian_50
001198,male,Asian,26,001198_male_Asian_26
003483,male,Asian,56,003483_male_Asian_56
006731,male,Asian,19,006731_male_Asian_19
003036,female,Asian,19,003036_female_Asian_19
004320,female,Asian,58,004320_female_Asian_58
006219,male,Asian,20,006219_male_Asian_20
005415,female,Asian,50,005415_female_Asian_50
006616,male,Asian,20,006616_male_Asian_20
005426,female,Asian,50,005426_female_Asian_50
000357,female,Asian,55,000357_female_Asian_55
003080,female,Asian,19,003080_female_Asian_19
003563,male,Asian,60,003563_male_Asian_60
005258,male,Asian,22,005258_male_Asian_22
001548,female,Asian,24,001548_female_Asian_24
003824,female,Asian,36,003824_female_Asian_36
000070,female,Asian,58,000070_female_Asian_58
006542,female,Asian,21,006542_female_Asian_21
001775-1,female,Asian,50,001775-1_female_Asian_50
004266,female,Asian,60,004266_female_Asian_60
001418,male,Asian,59,001418_male_Asian_59
003320,female,Asian,19,003320_female_Asian_19
004164,female,Asian,53,004164_female_Asian_53
000067,female,Asian,54,000067_female_Asian_54
003381,female,Asian,19,003381_female_Asian_19
003486,female,Asian,34,003486_female_Asian_34
003119,female,Asian,20,003119_female_Asian_20
006099,male,Asian,19,006099_male_Asian_19
004420,female,Asian,32,004420_female_Asian_32
005483,female,Asian,45,005483_female_Asian_45
003276,female,Asian,19,003276_female_Asian_19
001743,female,Asian,48,001743_female_Asian_48
003324,female,Asian,20,003324_female_Asian_20
006245,male,Asian,19,006245_male_Asian_19
006427,female,Asian,18,006427_female_Asian_18
001611,male,Asian,23,001611_male_Asian_23
003570,female,Asian,60,003570_female_Asian_60
004490,male,Asian,21,004490_male_Asian_21
006241,male,Asian,20,006241_male_Asian_20
005520,female,Asian,51,005520_female_Asian_51
001979,female,Asian,29,001979_female_Asian_29
000299,female,Asian,57,000299_female_Asian_57
006269,female,Asian,20,006269_female_Asian_20
005073,female,Asian,35,005073_female_Asian_35
005281,male,Asian,22,005281_male_Asian_22
006381,male,Asian,19,006381_male_Asian_19
005270,male,Asian,20,005270_male_Asian_20
005497,male,Asian,56,005497_male_Asian_56
005406,male,Asian,24,005406_male_Asian_24
006488,female,Asian,18,006488_female_Asian_18
006706,male,Asian,20,006706_male_Asian_20
001632,female,Asian,58,001632_female_Asian_58
001975,female,Asian,57,001975_female_Asian_57
001700,male,Asian,33,001700_male_Asian_33
001781,female,Asian,53,001781_female_Asian_53
001555,female,Asian,59,001555_female_Asian_59
000336,female,Asian,56,000336_female_Asian_56
000605,male,Asian,57,000605_male_Asian_57
003192,female,Asian,19,003192_female_Asian_19
003792,male,Asian,30,003792_male_Asian_30
000264,female,Asian,51,000264_female_Asian_51
003223,female,Asian,18,003223_female_Asian_18
004317,male,Asian,60,004317_male_Asian_60
001638,male,Asian,35,001638_male_Asian_35
006075,male,Asian,18,006075_male_Asian_18
003708,female,Asian,56,003708_female_Asian_56
001218,female,Asian,18,001218_female_Asian_18
003533,male,Asian,59,003533_male_Asian_59
000633,female,Asian,59,000633_female_Asian_59
003517,male,Asian,58,003517_male_Asian_58
001147,male,Asian,35,001147_male_Asian_35
000038,female,Asian,58,000038_female_Asian_58
000275,female,Asian,54,000275_female_Asian_54
003095,female,Asian,20,003095_female_Asian_20
001798,male,Asian,23,001798_male_Asian_23
003228,female,Asian,19,003228_female_Asian_19
003748,male,Asian,50,003748_male_Asian_50
001439,male,Asian,58,001439_male_Asian_58
001063,female,Asian,60,001063_female_Asian_60
001114,male,Asian,26,001114_male_Asian_26
000577,female,Asian,57,000577_female_Asian_57
003479,male,Asian,25,003479_male_Asian_25
005234,male,Asian,22,005234_male_Asian_22
003220,female,Asian,20,003220_female_Asian_20
005442,female,Asian,22,005442_female_Asian_22
006951,male,Asian,21,006951_male_Asian_21
000019,female,Asian,57,000019_female_Asian_57
001292,female,Asian,24,001292_female_Asian_24
004070,female,Asian,55,004070_female_Asian_55
006622,male,Asian,19,006622_male_Asian_19
001970,male,Asian,21,001970_male_Asian_21
004428,female,Asian,56,004428_female_Asian_56
000643,female,Asian,53,000643_female_Asian_53
004096,male,Asian,60,004096_male_Asian_60
006530,female,Asian,20,006530_female_Asian_20
003359,female,Asian,20,003359_female_Asian_20
003703,female,Asian,55,003703_female_Asian_55
003564,male,Asian,60,003564_male_Asian_60
000228,female,Asian,56,000228_female_Asian_56
005067-1,female,Asian,48,005067-1_female_Asian_48
000735,female,Asian,51,000735_female_Asian_51
006612,male,Asian,19,006612_male_Asian_19
001328,male,Asian,55,001328_male_Asian_55
000560,female,Asian,55,000560_female_Asian_55
001162,male,Asian,23,001162_male_Asian_23
001332,male,Asian,25,001332_male_Asian_25
003874,male,Asian,60,003874_male_Asian_60
001051,female,Asian,25,001051_female_Asian_25
003235,female,Asian,20,003235_female_Asian_20
006684,male,Asian,19,006684_male_Asian_19
006396,male,Asian,19,006396_male_Asian_19
000080,female,Asian,57,000080_female_Asian_57
004353,male,Asian,60,004353_male_Asian_60
005417,female,Asian,43,005417_female_Asian_43
003619,male,Asian,57,003619_male_Asian_57
001246,male,Asian,22,001246_male_Asian_22
003929,male,Asian,59,003929_male_Asian_59
003875,female,Asian,57,003875_female_Asian_57
003565,female,Asian,57,003565_female_Asian_57
001128,female,Asian,18,001128_female_Asian_18
006004,male,Asian,18,006004_male_Asian_18
004363,female,Asian,60,004363_female_Asian_60
001593,female,Asian,60,001593_female_Asian_60
000773,female,Asian,57,000773_female_Asian_57
001060,female,Asian,25,001060_female_Asian_25
000592,female,Asian,57,000592_female_Asian_57
003169,female,Asian,20,003169_female_Asian_20
005477,female,Asian,24,005477_female_Asian_24
003050,female,Asian,20,003050_female_Asian_20
005023,female,Asian,53,005023_female_Asian_53
001321,female,Asian,27,001321_female_Asian_27
001330,female,Asian,28,001330_female_Asian_28
001355,female,Asian,22,001355_female_Asian_22
001062,female,Asian,25,001062_female_Asian_25
006132,male,Asian,19,006132_male_Asian_19
005046,female,Asian,54,005046_female_Asian_54
004322,female,Asian,60,004322_female_Asian_60
001394,male,Asian,25,001394_male_Asian_25
001738,female,Asian,26,001738_female_Asian_26
001656,female,Asian,60,001656_female_Asian_60
003346,female,Asian,19,003346_female_Asian_19
005071,male,Asian,60,005071_male_Asian_60
001091,female,Asian,19,001091_female_Asian_19
006412,female,Asian,18,006412_female_Asian_18
001607,female,Asian,18,001607_female_Asian_18
000513,female,Asian,58,000513_female_Asian_58
003771,male,Asian,55,003771_male_Asian_55
003389,female,Asian,19,003389_female_Asian_19
001019,male,Asian,29,001019_male_Asian_29
001074,female,Asian,19,001074_female_Asian_19
006094,male,Asian,19,006094_male_Asian_19
001072,female,Asian,25,001072_female_Asian_25
001630-1,female,Asian,34,001630-1_female_Asian_34
000276,female,Asian,58,000276_female_Asian_58
006651,male,Asian,19,006651_male_Asian_19
001351,male,Asian,24,001351_male_Asian_24
001221,male,Asian,19,001221_male_Asian_19
003785,female,Asian,50,003785_female_Asian_50
001201,male,Asian,26,001201_male_Asian_26
004453,male,Asian,52,004453_male_Asian_52
001990,male,Asian,35,001990_male_Asian_35
000686,female,Asian,52,000686_female_Asian_52
000039,female,Asian,57,000039_female_Asian_57
006615,male,Asian,19,006615_male_Asian_19
004267,female,Asian,58,004267_female_Asian_58
003890,female,Asian,57,003890_female_Asian_57
005408,male,Asian,28,005408_male_Asian_28
001740,female,Asian,50,001740_female_Asian_50
001175,male,Asian,60,001175_male_Asian_60
001452,male,Asian,56,001452_male_Asian_56
004326,female,Asian,19,004326_female_Asian_19
001586,female,Asian,18,001586_female_Asian_18
003397,female,Asian,19,003397_female_Asian_19
001013,female,Asian,25,001013_female_Asian_25
001227,male,Asian,24,001227_male_Asian_24
001773,female,Asian,56,001773_female_Asian_56
003352,female,Asian,20,003352_female_Asian_20
001489,male,Asian,55,001489_male_Asian_55
004357,male,Asian,60,004357_male_Asian_60
003731,female,Asian,60,003731_female_Asian_60
005090,female,Asian,55,005090_female_Asian_55
000748-1,female,Asian,54,000748-1_female_Asian_54
000613,male,Asian,51,000613_male_Asian_51
003058,female,Asian,20,003058_female_Asian_20
006095,male,Asian,18,006095_male_Asian_18
001516,female,Asian,57,001516_female_Asian_57
004100,female,Asian,58,004100_female_Asian_58
004333,male,Asian,57,004333_male_Asian_57
003399,female,Asian,19,003399_female_Asian_19
004443,male,Asian,18,004443_male_Asian_18
003452,female,Asian,48,003452_female_Asian_48
004384,female,Asian,60,004384_female_Asian_60
001574,female,Asian,34,001574_female_Asian_34
001899,male,Asian,50,001899_male_Asian_50
001095,male,Asian,25,001095_male_Asian_25
000623,female,Asian,57,000623_female_Asian_57
005493,female,Asian,38,005493_female_Asian_38
003699,male,Asian,41,003699_male_Asian_41
000741,female,Asian,50,000741_female_Asian_50
006346,female,Asian,18,006346_female_Asian_18
004324,female,Asian,60,004324_female_Asian_60
001214,male,Asian,25,001214_male_Asian_25
003259,female,Asian,20,003259_female_Asian_20
001005,male,Asian,24,001005_male_Asian_24
001367,male,Asian,21,001367_male_Asian_21
001164,female,Asian,20,001164_female_Asian_20
006950,male,Asian,19,006950_male_Asian_19
006431,female,Asian,18,006431_female_Asian_18
000669,female,Asian,58,000669_female_Asian_58
003767,female,Asian,52,003767_female_Asian_52
006237,male,Asian,19,006237_male_Asian_19
005124,female,Asian,51,005124_female_Asian_51
001525,female,Asian,60,001525_female_Asian_60
006610,male,Asian,19,006610_male_Asian_19
001590,female,Asian,18,001590_female_Asian_18
005266,male,Asian,22,005266_male_Asian_22
003652,male,Asian,56,003652_male_Asian_56
001297,female,Asian,21,001297_female_Asian_21
006730,male,Asian,19,006730_male_Asian_19
001179,male,Asian,54,001179_male_Asian_54
001055,female,Asian,25,001055_female_Asian_25
001310,female,Asian,25,001310_female_Asian_25
001286,female,Asian,23,001286_female_Asian_23
004340,female,Asian,60,004340_female_Asian_60
003367,female,Asian,19,003367_female_Asian_19
004468,female,Asian,58,004468_female_Asian_58
000348,male,Asian,58,000348_male_Asian_58
001276,female,Asian,25,001276_female_Asian_25
006959,male,Asian,19,006959_male_Asian_19
006472,female,Asian,18,006472_female_Asian_18
003728,female,Asian,60,003728_female_Asian_60
004248,female,Asian,38,004248_female_Asian_38
006347,female,Asian,18,006347_female_Asian_18
001546,male,Asian,26,001546_male_Asian_26
000655,male,Asian,53,000655_male_Asian_53
000564,female,Asian,57,000564_female_Asian_57
003849,male,Asian,57,003849_male_Asian_57
001752,male,Asian,53,001752_male_Asian_53
006654,male,Asian,19,006654_male_Asian_19
001015,female,Asian,22,001015_female_Asian_22
005238,male,Asian,25,005238_male_Asian_25
003711,female,Asian,58,003711_female_Asian_58
003010,female,Asian,20,003010_female_Asian_20
001317,female,Asian,25,001317_female_Asian_25
003427,female,Asian,52,003427_female_Asian_52
006345,female,Asian,18,006345_female_Asian_18
004447,male,Asian,24,004447_male_Asian_24
001747,male,Asian,49,001747_male_Asian_49
000229,male,Asian,56,000229_male_Asian_56
006691,male,Asian,19,006691_male_Asian_19
001568,male,Asian,60,001568_male_Asian_60
001563,female,Asian,55,001563_female_Asian_55
003840,male,Asian,56,003840_male_Asian_56
006462,female,Asian,18,006462_female_Asian_18
005536,female,Asian,39,005536_female_Asian_39
004451,female,Asian,58,004451_female_Asian_58
003762,female,Asian,44,003762_female_Asian_44
003511,male,Asian,54,003511_male_Asian_54
004277,male,Asian,60,004277_male_Asian_60
003306,female,Asian,20,003306_female_Asian_20
001566,female,Asian,26,001566_female_Asian_26
006497,female,Asian,18,006497_female_Asian_18
006437,female,Asian,18,006437_female_Asian_18
006060,female,Asian,19,006060_female_Asian_19
006222,male,Asian,19,006222_male_Asian_19
005140,female,Asian,32,005140_female_Asian_32
000593,female,Asian,58,000593_female_Asian_58
000745,female,Asian,51,000745_female_Asian_51
001266,female,Asian,24,001266_female_Asian_24
003891,female,Asian,31,003891_female_Asian_31
000694,female,Asian,54,000694_female_Asian_54
003557,female,Asian,51,003557_female_Asian_51
005087,female,Asian,33,005087_female_Asian_33
006649,male,Asian,19,006649_male_Asian_19
001645-1,female,Asian,26,001645-1_female_Asian_26
000644,female,Asian,54,000644_female_Asian_54
003345,female,Asian,19,003345_female_Asian_19
006721,male,Asian,20,006721_male_Asian_20
003780,female,Asian,48,003780_female_Asian_48
003084,female,Asian,19,003084_female_Asian_19
003833,female,Asian,60,003833_female_Asian_60
001082,female,Asian,51,001082_female_Asian_51
000242,male,Asian,56,000242_male_Asian_56
006406,female,Asian,18,006406_female_Asian_18
005019,female,Asian,54,005019_female_Asian_54
001827,male,Asian,18,001827_male_Asian_18
001030,male,Asian,26,001030_male_Asian_26
001989,male,Asian,50,001989_male_Asian_50
003031,female,Asian,19,003031_female_Asian_19
001118,female,Asian,19,001118_female_Asian_19
005479,male,Asian,45,005479_male_Asian_45
005221,male,Asian,21,005221_male_Asian_21
005146,female,Asian,40,005146_female_Asian_40
003290,female,Asian,19,003290_female_Asian_19
001021,female,Asian,58,001021_female_Asian_58
006499,female,Asian,18,006499_female_Asian_18
000700,female,Asian,50,000700_female_Asian_50
001157,female,Asian,24,001157_female_Asian_24
001777,female,Asian,58,001777_female_Asian_58
003379,female,Asian,20,003379_female_Asian_20
001655,female,Asian,58,001655_female_Asian_58
001245,female,Asian,23,001245_female_Asian_23
001475,female,Asian,60,001475_female_Asian_60
001215,male,Asian,19,001215_male_Asian_19
004215,female,Asian,60,004215_female_Asian_60
001822,female,Asian,18,001822_female_Asian_18
001390,male,Asian,56,001390_male_Asian_56
006621,male,Asian,19,006621_male_Asian_19
003187,female,Asian,20,003187_female_Asian_20
006442,female,Asian,18,006442_female_Asian_18
003181,female,Asian,19,003181_female_Asian_19
001481,male,Asian,55,001481_male_Asian_55
001549,female,Asian,60,001549_female_Asian_60
003357,female,Asian,20,003357_female_Asian_20
003856,female,Asian,54,003856_female_Asian_54
001712,female,Asian,56,001712_female_Asian_56
003005,female,Asian,20,003005_female_Asian_20
000676,female,Asian,57,000676_female_Asian_57
001722,male,Asian,30,001722_male_Asian_30
006141,male,Asian,19,006141_male_Asian_19
006523,female,Asian,19,006523_female_Asian_19
003059,female,Asian,19,003059_female_Asian_19
004466,male,Asian,60,004466_male_Asian_60
000270,female,Asian,49,000270_female_Asian_49
000248,female,Asian,54,000248_female_Asian_54
003943,male,Asian,54,003943_male_Asian_54
003173,female,Asian,20,003173_female_Asian_20
004287,female,Asian,60,004287_female_Asian_60
005404,female,Asian,25,005404_female_Asian_25
000215,female,Asian,59,000215_female_Asian_59
006400,female,Asian,18,006400_female_Asian_18
000639,female,Asian,54,000639_female_Asian_54
001497,male,Asian,60,001497_male_Asian_60
003532,male,Asian,59,003532_male_Asian_59
001173,male,Asian,30,001173_male_Asian_30
003319,female,Asian,20,003319_female_Asian_20
001851,male,Asian,25,001851_male_Asian_25
001468,female,Asian,60,001468_female_Asian_60
006086,male,Asian,19,006086_male_Asian_19
001122,male,Asian,25,001122_male_Asian_25
003431,female,Asian,50,003431_female_Asian_50
001277,male,Asian,24,001277_male_Asian_24
003063,female,Asian,19,003063_female_Asian_19
004433,female,Asian,23,004433_female_Asian_23
003680,male,Asian,59,003680_male_Asian_59
001017,male,Asian,24,001017_male_Asian_24
001754,female,Asian,43,001754_female_Asian_43
005226,female,Asian,20,005226_female_Asian_20
004006,male,Asian,54,004006_male_Asian_54
004332,female,Asian,60,004332_female_Asian_60
003264,female,Asian,19,003264_female_Asian_19
003325,female,Asian,19,003325_female_Asian_19
004313,female,Asian,56,004313_female_Asian_56
001792,male,Asian,26,001792_male_Asian_26
006410,female,Asian,18,006410_female_Asian_18
003926,male,Asian,57,003926_male_Asian_57
001589,male,Asian,24,001589_male_Asian_24
006665,male,Asian,19,006665_male_Asian_19
001275,female,Asian,24,001275_female_Asian_24
004310,female,Asian,58,004310_female_Asian_58
000294,female,Asian,53,000294_female_Asian_53
003287,female,Asian,19,003287_female_Asian_19
001702,female,Asian,24,001702_female_Asian_24
005228,male,Asian,23,005228_male_Asian_23
004418,male,Asian,20,004418_male_Asian_20
006510,male,Asian,19,006510_male_Asian_19
006069,female,Asian,19,006069_female_Asian_19
003719,male,Asian,60,003719_male_Asian_60
001281,female,Asian,23,001281_female_Asian_23
003019,female,Asian,19,003019_female_Asian_19
006934,male,Asian,19,006934_male_Asian_19
004303,male,Asian,60,004303_male_Asian_60
001826,female,Asian,25,001826_female_Asian_25
000273,female,Asian,56,000273_female_Asian_56
001406,male,Asian,57,001406_male_Asian_57
003852,female,Asian,42,003852_female_Asian_42
005183,female,Asian,20,005183_female_Asian_20
001620,male,Asian,45,001620_male_Asian_45
000629,female,Asian,58,000629_female_Asian_58
001257,male,Asian,25,001257_male_Asian_25
