id,gender,race,age,path
001224,female,Asian,24,001224_female_Asian_24
000738,female,Asian,53,000738_female_Asian_53
003397,female,Asian,19,003397_female_Asian_19
001332,male,Asian,25,001332_male_Asian_25
000067,female,Asian,54,000067_female_Asian_54
006443,female,Asian,18,006443_female_Asian_18
006941,male,Asian,20,006941_male_Asian_20
000619,female,Asian,56,000619_female_Asian_56
003893,female,Asian,46,003893_female_Asian_46
005019,female,Asian,54,005019_female_Asian_54
003577,male,Asian,60,003577_male_Asian_60
000212,female,Asian,51,000212_female_Asian_51
004249,male,Asian,60,004249_male_Asian_60
003162,female,Asian,19,003162_female_Asian_19
001728,female,Asian,38,001728_female_Asian_38
001792,male,Asian,26,001792_male_Asian_26
003360,female,Asian,19,003360_female_Asian_19
000539,female,Asian,54,000539_female_Asian_54
003378,female,Asian,19,003378_female_Asian_19
004269,male,Asian,52,004269_male_Asian_52
000016,female,Asian,58,000016_female_Asian_58
006352,female,Asian,18,006352_female_Asian_18
000664,female,Asian,55,000664_female_Asian_55
006612,male,Asian,19,006612_male_Asian_19
003454,female,Asian,60,003454_female_Asian_60
004381,male,Asian,50,004381_male_Asian_50
003482,female,Asian,57,003482_female_Asian_57
005453,female,Asian,60,005453_female_Asian_60
001019,male,Asian,29,001019_male_Asian_29
000553,female,Asian,58,000553_female_Asian_58
003728,female,Asian,60,003728_female_Asian_60
000771,female,Asian,58,000771_female_Asian_58
001499,female,Asian,23,001499_female_Asian_23
006719,male,Asian,19,006719_male_Asian_19
006173,female,Asian,19,006173_female_Asian_19
005124,female,Asian,51,005124_female_Asian_51
006086,male,Asian,19,006086_male_Asian_19
006456,female,Asian,18,006456_female_Asian_18
001735,male,Asian,53,001735_male_Asian_53
006414,female,Asian,18,006414_female_Asian_18
003146,female,Asian,20,003146_female_Asian_20
006469,female,Asian,18,006469_female_Asian_18
005051,female,Asian,26,005051_female_Asian_26
006725,male,Asian,19,006725_male_Asian_19
006129,male,Asian,20,006129_male_Asian_20
003636,male,Asian,60,003636_male_Asian_60
005047,female,Asian,26,005047_female_Asian_26
001376,female,Asian,58,001376_female_Asian_58
006483,female,Asian,18,006483_female_Asian_18
003701,male,Asian,60,003701_male_Asian_60
000622,male,Asian,56,000622_male_Asian_56
000629,female,Asian,58,000629_female_Asian_58
001851,male,Asian,25,001851_male_Asian_25
000206,female,Asian,57,000206_female_Asian_57
003459,female,Asian,48,003459_female_Asian_48
003277,female,Asian,19,003277_female_Asian_19
001122,male,Asian,25,001122_male_Asian_25
003421,female,Asian,38,003421_female_Asian_38
005532,female,Asian,18,005532_female_Asian_18
000542,female,Asian,58,000542_female_Asian_58
001245,female,Asian,23,001245_female_Asian_23
005020,female,Asian,29,005020_female_Asian_29
001055,female,Asian,25,001055_female_Asian_25
003180,female,Asian,19,003180_female_Asian_19
003699,male,Asian,41,003699_male_Asian_41
004348,male,Asian,59,004348_male_Asian_59
003318,female,Asian,20,003318_female_Asian_20
006737,female,Asian,19,006737_female_Asian_19
003388,female,Asian,20,003388_female_Asian_20
001592,male,Asian,59,001592_male_Asian_59
003886,female,Asian,52,003886_female_Asian_52
001645-1,female,Asian,26,001645-1_female_Asian_26
004386,female,Asian,60,004386_female_Asian_60
003364,female,Asian,19,003364_female_Asian_19
000215,female,Asian,59,000215_female_Asian_59
001756,male,Asian,59,001756_male_Asian_59
003050,female,Asian,20,003050_female_Asian_20
004421,male,Asian,30,004421_male_Asian_30
003435,female,Asian,52,003435_female_Asian_52
001656,female,Asian,60,001656_female_Asian_60
004219,male,Asian,60,004219_male_Asian_60
000689,female,Asian,57,000689_female_Asian_57
003748,male,Asian,50,003748_male_Asian_50
005288,male,Asian,22,005288_male_Asian_22
000661,male,Asian,55,000661_male_Asian_55
005228,male,Asian,23,005228_male_Asian_23
001971,male,Asian,21,001971_male_Asian_21
003519,male,Asian,54,003519_male_Asian_54
001567,male,Asian,56,001567_male_Asian_56
005423,male,Asian,38,005423_male_Asian_38
005433,female,Asian,22,005433_female_Asian_22
004375,female,Asian,59,004375_female_Asian_59
001724,female,Asian,22,001724_female_Asian_22
003185,female,Asian,19,003185_female_Asian_19
001577,female,Asian,25,001577_female_Asian_25
001742,female,Asian,43,001742_female_Asian_43
006589,female,Asian,20,006589_female_Asian_20
003789,male,Asian,41,003789_male_Asian_41
000814,male,Asian,56,000814_male_Asian_56
003537,male,Asian,54,003537_male_Asian_54
003990,male,Asian,43,003990_male_Asian_43
006668,male,Asian,22,006668_male_Asian_22
006095,male,Asian,18,006095_male_Asian_18
003009,female,Asian,20,003009_female_Asian_20
006132,male,Asian,19,006132_male_Asian_19
001210,male,Asian,25,001210_male_Asian_25
004281,female,Asian,60,004281_female_Asian_60
000302,female,Asian,56,000302_female_Asian_56
000313,female,Asian,54,000313_female_Asian_54
004465,female,Asian,50,004465_female_Asian_50
001601,female,Asian,50,001601_female_Asian_50
003289,female,Asian,19,003289_female_Asian_19
003060,female,Asian,19,003060_female_Asian_19
003772,female,Asian,60,003772_female_Asian_60
001193,male,Asian,21,001193_male_Asian_21
006267,female,Asian,20,006267_female_Asian_20
003200,female,Asian,20,003200_female_Asian_20
001600,male,Asian,23,001600_male_Asian_23
004432,male,Asian,43,004432_male_Asian_43
003055,female,Asian,20,003055_female_Asian_20
003796,female,Asian,26,003796_female_Asian_26
006530,female,Asian,20,006530_female_Asian_20
001970,male,Asian,21,001970_male_Asian_21
001116,female,Asian,25,001116_female_Asian_25
001489,male,Asian,55,001489_male_Asian_55
001589,male,Asian,24,001589_male_Asian_24
006654,male,Asian,19,006654_male_Asian_19
006395,male,Asian,19,006395_male_Asian_19
000773,female,Asian,57,000773_female_Asian_57
001603,male,Asian,23,001603_male_Asian_23
004383,male,Asian,22,004383_male_Asian_22
004288,female,Asian,60,004288_female_Asian_60
003157,female,Asian,20,003157_female_Asian_20
006338,female,Asian,18,006338_female_Asian_18
003324,female,Asian,20,003324_female_Asian_20
003557,female,Asian,51,003557_female_Asian_51
000008,female,Asian,58,000008_female_Asian_58
004260,female,Asian,60,004260_female_Asian_60
006621,male,Asian,19,006621_male_Asian_19
000520,female,Asian,59,000520_female_Asian_59
006597,male,Asian,19,006597_male_Asian_19
006099,male,Asian,19,006099_male_Asian_19
000655,male,Asian,53,000655_male_Asian_53
000294,female,Asian,53,000294_female_Asian_53
003684,male,Asian,58,003684_male_Asian_58
004023,male,Asian,59,004023_male_Asian_59
001108,female,Asian,23,001108_female_Asian_23
006225,male,Asian,19,006225_male_Asian_19
003739,female,Asian,55,003739_female_Asian_55
003177,female,Asian,18,003177_female_Asian_18
000591,female,Asian,55,000591_female_Asian_55
005123,female,Asian,54,005123_female_Asian_54
003512,male,Asian,53,003512_male_Asian_53
003768,female,Asian,50,003768_female_Asian_50
001192,male,Asian,23,001192_male_Asian_23
001780,female,Asian,54,001780_female_Asian_54
003666,male,Asian,60,003666_male_Asian_60
003879,female,Asian,51,003879_female_Asian_51
003803,female,Asian,46,003803_female_Asian_46
001535,female,Asian,18,001535_female_Asian_18
001043-1,male,Asian,23,001043-1_male_Asian_23
006451,female,Asian,18,006451_female_Asian_18
003069,female,Asian,19,003069_female_Asian_19
003563,male,Asian,60,003563_male_Asian_60
001017,male,Asian,24,001017_male_Asian_24
001105,male,Asian,25,001105_male_Asian_25
003570,female,Asian,60,003570_female_Asian_60
004412,male,Asian,19,004412_male_Asian_19
003123,female,Asian,19,003123_female_Asian_19
006343,female,Asian,18,006343_female_Asian_18
000558,female,Asian,58,000558_female_Asian_58
003001,female,Asian,19,003001_female_Asian_19
000574,female,Asian,56,000574_female_Asian_56
006675,male,Asian,19,006675_male_Asian_19
000066,female,Asian,53,000066_female_Asian_53
003752,female,Asian,44,003752_female_Asian_44
003234,female,Asian,20,003234_female_Asian_20
001162,male,Asian,23,001162_male_Asian_23
005146,female,Asian,40,005146_female_Asian_40
001003,male,Asian,24,001003_male_Asian_24
004480,female,Asian,58,004480_female_Asian_58
004076,female,Asian,54,004076_female_Asian_54
001546,male,Asian,26,001546_male_Asian_26
005292,female,Asian,40,005292_female_Asian_40
003102,female,Asian,20,003102_female_Asian_20
006178,female,Asian,19,006178_female_Asian_19
004325,female,Asian,42,004325_female_Asian_42
000772,female,Asian,54,000772_female_Asian_54
000297,female,Asian,53,000297_female_Asian_53
003472,female,Asian,48,003472_female_Asian_48
000263,female,Asian,48,000263_female_Asian_48
000299,female,Asian,57,000299_female_Asian_57
006151,male,Asian,19,006151_male_Asian_19
006372,male,Asian,19,006372_male_Asian_19
001743,female,Asian,48,001743_female_Asian_48
001508,male,Asian,18,001508_male_Asian_18
005240,male,Asian,18,005240_male_Asian_18
005408,male,Asian,28,005408_male_Asian_28
001227,male,Asian,24,001227_male_Asian_24
004433,female,Asian,23,004433_female_Asian_23
006684,male,Asian,19,006684_male_Asian_19
001359,male,Asian,26,001359_male_Asian_26
004389,female,Asian,36,004389_female_Asian_36
001442,female,Asian,43,001442_female_Asian_43
006578,male,Asian,19,006578_male_Asian_19
001588,female,Asian,18,001588_female_Asian_18
005002,female,Asian,28,005002_female_Asian_28
001096,male,Asian,22,001096_male_Asian_22
005138,male,Asian,30,005138_male_Asian_30
003371,female,Asian,19,003371_female_Asian_19
000039,female,Asian,57,000039_female_Asian_57
006520,female,Asian,19,006520_female_Asian_19
005025,female,Asian,60,005025_female_Asian_60
000809,male,Asian,51,000809_male_Asian_51
001101,male,Asian,60,001101_male_Asian_60
003889,female,Asian,35,003889_female_Asian_35
003187,female,Asian,20,003187_female_Asian_20
003097,female,Asian,20,003097_female_Asian_20
004457,female,Asian,59,004457_female_Asian_59
005110,female,Asian,53,005110_female_Asian_53
004252,male,Asian,60,004252_male_Asian_60
001488,female,Asian,57,001488_female_Asian_57
001240,female,Asian,24,001240_female_Asian_24
003323,female,Asian,19,003323_female_Asian_19
005420,female,Asian,48,005420_female_Asian_48
006096,male,Asian,19,006096_male_Asian_19
001351,male,Asian,24,001351_male_Asian_24
001087,female,Asian,25,001087_female_Asian_25
001852,male,Asian,48,001852_male_Asian_48
006141,male,Asian,19,006141_male_Asian_19
006944,male,Asian,20,006944_male_Asian_20
003745,male,Asian,55,003745_male_Asian_55
001815,male,Asian,26,001815_male_Asian_26
001826,female,Asian,25,001826_female_Asian_25
001611,male,Asian,23,001611_male_Asian_23
006951,male,Asian,21,006951_male_Asian_21
006369,male,Asian,19,006369_male_Asian_19
005251,male,Asian,20,005251_male_Asian_20
001030,male,Asian,26,001030_male_Asian_26
000334,female,Asian,52,000334_female_Asian_52
000556,male,Asian,57,000556_male_Asian_57
001568,male,Asian,60,001568_male_Asian_60
004241,male,Asian,60,004241_male_Asian_60
003166,female,Asian,20,003166_female_Asian_20
005407,female,Asian,26,005407_female_Asian_26
003013,female,Asian,19,003013_female_Asian_19
006356,female,Asian,18,006356_female_Asian_18
000264,female,Asian,51,000264_female_Asian_51
001587,female,Asian,20,001587_female_Asian_20
005409,female,Asian,55,005409_female_Asian_55
001505,female,Asian,24,001505_female_Asian_24
006171,female,Asian,18,006171_female_Asian_18
003182,female,Asian,20,003182_female_Asian_20
000210,female,Asian,54,000210_female_Asian_54
006101,male,Asian,19,006101_male_Asian_19
003531,male,Asian,55,003531_male_Asian_55
003576,female,Asian,56,003576_female_Asian_56
001648,male,Asian,50,001648_male_Asian_50
001110,male,Asian,25,001110_male_Asian_25
001177,female,Asian,20,001177_female_Asian_20
000632,female,Asian,54,000632_female_Asian_54
006444,female,Asian,18,006444_female_Asian_18
001709,female,Asian,46,001709_female_Asian_46
000005,female,Asian,58,000005_female_Asian_58
001729,male,Asian,51,001729_male_Asian_51
005120,female,Asian,28,005120_female_Asian_28
001139,female,Asian,19,001139_female_Asian_19
006728,male,Asian,19,006728_male_Asian_19
001779,female,Asian,53,001779_female_Asian_53
003526,male,Asian,60,003526_male_Asian_60
003538,male,Asian,51,003538_male_Asian_51
005460,female,Asian,58,005460_female_Asian_58
001042,male,Asian,19,001042_male_Asian_19
003294,female,Asian,19,003294_female_Asian_19
006690,male,Asian,20,006690_male_Asian_20
003171,female,Asian,19,003171_female_Asian_19
006393,male,Asian,19,006393_male_Asian_19
003574,male,Asian,54,003574_male_Asian_54
003847,male,Asian,58,003847_male_Asian_58
001719,female,Asian,50,001719_female_Asian_50
006235,male,Asian,20,006235_male_Asian_20
006491,female,Asian,18,006491_female_Asian_18
000801,male,Asian,59,000801_male_Asian_59
006644,male,Asian,19,006644_male_Asian_19
003276,female,Asian,19,003276_female_Asian_19
005499,male,Asian,55,005499_male_Asian_55
005497,male,Asian,56,005497_male_Asian_56
003176,female,Asian,19,003176_female_Asian_19
003761,male,Asian,58,003761_male_Asian_58
005092,male,Asian,52,005092_male_Asian_52
003134,female,Asian,20,003134_female_Asian_20
000675,female,Asian,59,000675_female_Asian_59
006487,female,Asian,18,006487_female_Asian_18
005464,male,Asian,47,005464_male_Asian_47
003658,male,Asian,52,003658_male_Asian_52
001141,male,Asian,23,001141_male_Asian_23
001114,male,Asian,26,001114_male_Asian_26
005231,male,Asian,19,005231_male_Asian_19
000282,female,Asian,59,000282_female_Asian_59
001439,male,Asian,58,001439_male_Asian_58
004085,female,Asian,60,004085_female_Asian_60
001215,male,Asian,19,001215_male_Asian_19
003885,female,Asian,52,003885_female_Asian_52
003305,female,Asian,19,003305_female_Asian_19
000296,female,Asian,57,000296_female_Asian_57
003715,male,Asian,60,003715_male_Asian_60
003357,female,Asian,20,003357_female_Asian_20
005411,female,Asian,56,005411_female_Asian_56
001453,male,Asian,56,001453_male_Asian_56
001363,female,Asian,60,001363_female_Asian_60
003293,female,Asian,19,003293_female_Asian_19
006710,male,Asian,19,006710_male_Asian_19
004303,male,Asian,60,004303_male_Asian_60
001072,female,Asian,25,001072_female_Asian_25
001451,female,Asian,52,001451_female_Asian_52
001131,female,Asian,22,001131_female_Asian_22
005238,male,Asian,25,005238_male_Asian_25
001623,female,Asian,19,001623_female_Asian_19
004221,male,Asian,56,004221_male_Asian_56
000694,female,Asian,54,000694_female_Asian_54
003341,female,Asian,19,003341_female_Asian_19
006419,female,Asian,18,006419_female_Asian_18
006133,male,Asian,19,006133_male_Asian_19
003824,female,Asian,36,003824_female_Asian_36
001597,male,Asian,60,001597_male_Asian_60
006745,male,Asian,19,006745_male_Asian_19
001806,female,Asian,23,001806_female_Asian_23
005031,male,Asian,58,005031_male_Asian_58
003514,male,Asian,59,003514_male_Asian_59
003548,male,Asian,41,003548_male_Asian_41
003841,female,Asian,58,003841_female_Asian_58
003406,male,Asian,55,003406_male_Asian_55
004490,male,Asian,21,004490_male_Asian_21
004352,male,Asian,18,004352_male_Asian_18
000021,female,Asian,54,000021_female_Asian_54
001714,female,Asian,35,001714_female_Asian_35
006056,female,Asian,19,006056_female_Asian_19
001574,female,Asian,34,001574_female_Asian_34
003993,male,Asian,57,003993_male_Asian_57
000511,female,Asian,55,000511_female_Asian_55
001718,male,Asian,55,001718_male_Asian_55
003887,female,Asian,32,003887_female_Asian_32
001310,female,Asian,25,001310_female_Asian_25
004226,female,Asian,60,004226_female_Asian_60
001251,male,Asian,19,001251_male_Asian_19
006428,female,Asian,18,006428_female_Asian_18
003280,female,Asian,20,003280_female_Asian_20
005476,female,Asian,43,005476_female_Asian_43
000652,female,Asian,58,000652_female_Asian_58
005046,female,Asian,54,005046_female_Asian_54
006554,female,Asian,20,006554_female_Asian_20
005422,female,Asian,50,005422_female_Asian_50
006544,female,Asian,19,006544_female_Asian_19
003138,female,Asian,20,003138_female_Asian_20
006512,male,Asian,20,006512_male_Asian_20
003856,female,Asian,54,003856_female_Asian_54
003035,female,Asian,20,003035_female_Asian_20
005525,female,Asian,39,005525_female_Asian_39
006351,female,Asian,18,006351_female_Asian_18
005282,male,Asian,19,005282_male_Asian_19
003290,female,Asian,19,003290_female_Asian_19
003094,female,Asian,20,003094_female_Asian_20
001389,male,Asian,21,001389_male_Asian_21
003292,female,Asian,20,003292_female_Asian_20
001700,male,Asian,33,001700_male_Asian_33
000218,female,Asian,59,000218_female_Asian_59
003005,female,Asian,20,003005_female_Asian_20
006175,female,Asian,18,006175_female_Asian_18
006070,female,Asian,19,006070_female_Asian_19
000711,female,Asian,53,000711_female_Asian_53
001062,female,Asian,25,001062_female_Asian_25
000731,male,Asian,58,000731_male_Asian_58
001669,male,Asian,52,001669_male_Asian_52
003299,female,Asian,20,003299_female_Asian_20
001741,female,Asian,44,001741_female_Asian_44
005143,female,Asian,29,005143_female_Asian_29
006488,female,Asian,18,006488_female_Asian_18
003757,female,Asian,52,003757_female_Asian_52
003528,male,Asian,60,003528_male_Asian_60
005035,female,Asian,49,005035_female_Asian_49
000797,female,Asian,56,000797_female_Asian_56
005545,male,Asian,53,005545_male_Asian_53
003786,female,Asian,45,003786_female_Asian_45
006241,male,Asian,20,006241_male_Asian_20
004391,female,Asian,55,004391_female_Asian_55
005551,male,Asian,43,005551_male_Asian_43
000028,female,Asian,58,000028_female_Asian_58
003096,female,Asian,19,003096_female_Asian_19
000376,female,Asian,59,000376_female_Asian_59
001221,male,Asian,19,001221_male_Asian_19
006230,male,Asian,19,006230_male_Asian_19
003037,female,Asian,19,003037_female_Asian_19
001009,female,Asian,40,001009_female_Asian_40
000309,male,Asian,29,000309_male_Asian_29
006366,male,Asian,19,006366_male_Asian_19
005043,female,Asian,43,005043_female_Asian_43
001769,male,Asian,51,001769_male_Asian_51
000644,female,Asian,54,000644_female_Asian_54
005547,male,Asian,56,005547_male_Asian_56
001737,male,Asian,18,001737_male_Asian_18
001135,male,Asian,23,001135_male_Asian_23
000719,female,Asian,53,000719_female_Asian_53
003225,female,Asian,20,003225_female_Asian_20
004206,male,Asian,18,004206_male_Asian_18
003351,female,Asian,19,003351_female_Asian_19
006207,male,Asian,19,006207_male_Asian_19
004231,female,Asian,60,004231_female_Asian_60
005493,female,Asian,38,005493_female_Asian_38
003235,female,Asian,20,003235_female_Asian_20
000758,female,Asian,56,000758_female_Asian_56
006753,male,Asian,19,006753_male_Asian_19
003722,female,Asian,56,003722_female_Asian_56
000031,female,Asian,54,000031_female_Asian_54
001604,male,Asian,24,001604_male_Asian_24
001542,female,Asian,25,001542_female_Asian_25
001883,female,Asian,49,001883_female_Asian_49
003718,female,Asian,60,003718_female_Asian_60
001186,female,Asian,50,001186_female_Asian_50
003832,male,Asian,55,003832_male_Asian_55
006228,male,Asian,20,006228_male_Asian_20
006164,female,Asian,19,006164_female_Asian_19
005441,male,Asian,50,005441_male_Asian_50
006473,female,Asian,18,006473_female_Asian_18
006651,male,Asian,19,006651_male_Asian_19
001745,female,Asian,47,001745_female_Asian_47
003533,male,Asian,59,003533_male_Asian_59
003245,female,Asian,19,003245_female_Asian_19
005428,female,Asian,48,005428_female_Asian_48
000645,female,Asian,57,000645_female_Asian_57
003198,female,Asian,19,003198_female_Asian_19
003109,female,Asian,20,003109_female_Asian_20
006076,male,Asian,18,006076_male_Asian_18
006700,male,Asian,19,006700_male_Asian_19
004216,female,Asian,55,004216_female_Asian_55
003711,female,Asian,58,003711_female_Asian_58
000718,female,Asian,56,000718_female_Asian_56
000765,female,Asian,57,000765_female_Asian_57
001715,male,Asian,43,001715_male_Asian_43
005534,female,Asian,40,005534_female_Asian_40
000336,female,Asian,56,000336_female_Asian_56
006210,male,Asian,19,006210_male_Asian_19
001125,female,Asian,27,001125_female_Asian_27
003429,female,Asian,51,003429_female_Asian_51
003137,female,Asian,20,003137_female_Asian_20
006429,female,Asian,18,006429_female_Asian_18
003834,female,Asian,58,003834_female_Asian_58
001026-1,male,Asian,25,001026-1_male_Asian_25
006006,female,Asian,18,006006_female_Asian_18
001593,female,Asian,60,001593_female_Asian_60
006713,male,Asian,19,006713_male_Asian_19
003871,female,Asian,57,003871_female_Asian_57
001201,male,Asian,26,001201_male_Asian_26
000764,female,Asian,56,000764_female_Asian_56
003193,female,Asian,19,003193_female_Asian_19
006626,male,Asian,19,006626_male_Asian_19
001517-1,female,Asian,23,001517-1_female_Asian_23
003766,male,Asian,38,003766_male_Asian_38
004082,female,Asian,55,004082_female_Asian_55
001710,male,Asian,58,001710_male_Asian_58
000742,female,Asian,58,000742_female_Asian_58
004422,female,Asian,20,004422_female_Asian_20
003930,male,Asian,42,003930_male_Asian_42
006694,female,Asian,19,006694_female_Asian_19
001502,female,Asian,18,001502_female_Asian_18
000280,female,Asian,54,000280_female_Asian_54
004212,female,Asian,59,004212_female_Asian_59
005107,female,Asian,38,005107_female_Asian_38
003184,female,Asian,20,003184_female_Asian_20
001511,female,Asian,20,001511_female_Asian_20
001381,male,Asian,23,001381_male_Asian_23
005057,female,Asian,58,005057_female_Asian_58
006422,female,Asian,20,006422_female_Asian_20
003228,female,Asian,19,003228_female_Asian_19
003753,female,Asian,50,003753_female_Asian_50
005054,female,Asian,55,005054_female_Asian_55
006751,male,Asian,20,006751_male_Asian_20
000260,female,Asian,58,000260_female_Asian_58
006405,female,Asian,18,006405_female_Asian_18
000737,female,Asian,56,000737_female_Asian_56
001067,male,Asian,24,001067_male_Asian_24
006106,male,Asian,19,006106_male_Asian_19
000262,male,Asian,56,000262_male_Asian_56
003395,female,Asian,20,003395_female_Asian_20
003914,male,Asian,41,003914_male_Asian_41
006359,female,Asian,18,006359_female_Asian_18
001270,male,Asian,21,001270_male_Asian_21
001115,female,Asian,23,001115_female_Asian_23
006671,male,Asian,19,006671_male_Asian_19
005518,female,Asian,49,005518_female_Asian_49
006408,female,Asian,18,006408_female_Asian_18
001785,male,Asian,26,001785_male_Asian_26
006104,male,Asian,18,006104_male_Asian_18
000038,female,Asian,58,000038_female_Asian_58
001090,male,Asian,34,001090_male_Asian_34
005278,male,Asian,22,005278_male_Asian_22
006618,male,Asian,19,006618_male_Asian_19
006955,male,Asian,19,006955_male_Asian_19
003877,female,Asian,55,003877_female_Asian_55
003321,female,Asian,19,003321_female_Asian_19
001712,female,Asian,56,001712_female_Asian_56
006522,female,Asian,19,006522_female_Asian_19
001892,female,Asian,52,001892_female_Asian_52
003452,female,Asian,48,003452_female_Asian_48
005277,male,Asian,23,005277_male_Asian_23
003947,male,Asian,52,003947_male_Asian_52
000656,female,Asian,57,000656_female_Asian_57
003057,female,Asian,19,003057_female_Asian_19
006224,male,Asian,20,006224_male_Asian_20
000637,female,Asian,50,000637_female_Asian_50
001755,male,Asian,38,001755_male_Asian_38
006617,male,Asian,19,006617_male_Asian_19
001326,male,Asian,25,001326_male_Asian_25
001547,female,Asian,25,001547_female_Asian_25
003389,female,Asian,19,003389_female_Asian_19
004322,female,Asian,60,004322_female_Asian_60
005254,male,Asian,21,005254_male_Asian_21
000565,female,Asian,35,000565_female_Asian_35
004363,female,Asian,60,004363_female_Asian_60
005258,male,Asian,22,005258_male_Asian_22
006603,male,Asian,19,006603_male_Asian_19
003287,female,Asian,19,003287_female_Asian_19
006398,male,Asian,19,006398_male_Asian_19
003808,male,Asian,50,003808_male_Asian_50
000568,female,Asian,54,000568_female_Asian_54
